query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.38123::TRINITY_DN23545_c0_g1_i1-Cluster-6642.0-3.90839::g.38123::m.38123 Gene.38123::TRINITY_DN23545_c0_g1_i1-Cluster-6642.0-3.90839::g.38123 ORF type:complete len:550 (-) TRINITY_DN23545_c0_g1_i1-Cluster-6642.0-3.90839:75-1724(-),550,0.4763636363636364,Cnem58150 ,262,1.0,0.6060606060606061,264,4,48,309,0,1,262,9.13377e-113,843.0
Gene.31339::TRINITY_DN2376_c0_g1_i1-Cluster-30101.4531-2.31431::g.31339::m.31339 Gene.31339::TRINITY_DN2376_c0_g1_i1-Cluster-30101.4531-2.31431::g.31339 ORF type:complete len:101 (-) TRINITY_DN2376_c0_g1_i1-Cluster-30101.4531-2.31431:114-416(-),101,0.9108910891089109,Cnem943 ,92,1.0,0.44565217391304346,92,0,8,99,0,1,92,7.23769e-29,229.0
Gene.1731::TRINITY_DN25346_c0_g1_i2-Cluster-30101.4615-75.6331::g.1731::m.1731 Gene.1731::TRINITY_DN25346_c0_g1_i2-Cluster-30101.4615-75.6331::g.1731 ORF type:5prime_partial len:173 (-) TRINITY_DN25346_c0_g1_i2-Cluster-30101.4615-75.6331:175-693(-),173,0.7630057803468208,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.8859060402684564,0.3609022556390977,133,2,31,162,0,4,135,1.26348e-27,233.0
Gene.15498::TRINITY_DN26230_c0_g1_i1-Cluster-30101.8248-7.52904::g.15498::m.15498 Gene.15498::TRINITY_DN26230_c0_g1_i1-Cluster-30101.8248-7.52904::g.15498 ORF type:complete len:560 (+) TRINITY_DN26230_c0_g1_i1-Cluster-30101.8248-7.52904:298-1977(+),560,0.6196428571428572,Cnem31170 ,464,0.771551724137931,0.36639118457300274,363,21,209,555,0,107,464,1.17251e-72,592.0
Gene.15498::TRINITY_DN26230_c0_g1_i1-Cluster-30101.8248-7.52904::g.15498::m.15498 Gene.15498::TRINITY_DN26230_c0_g1_i1-Cluster-30101.8248-7.52904::g.15498 ORF type:complete len:560 (+) TRINITY_DN26230_c0_g1_i1-Cluster-30101.8248-7.52904:298-1977(+),560,0.3535714285714286,Cnem1323 ,206,0.9805825242718447,0.37745098039215685,204,8,359,556,0,2,203,6.06145e-45,379.0
Gene.34247::TRINITY_DN26920_c0_g1_i1-Cluster-22864.0-24.0274::g.34247::m.34247 Gene.34247::TRINITY_DN26920_c0_g1_i1-Cluster-22864.0-24.0274::g.34247 ORF type:5prime_partial len:248 (-) TRINITY_DN26920_c0_g1_i1-Cluster-22864.0-24.0274:113-856(-),248,0.4112903225806452,Cnem943 ,92,0.9347826086956522,0.38235294117647056,102,16,135,236,0,1,86,1.70493e-21,192.0
Gene.22419::TRINITY_DN27439_c0_g2_i1-Cluster-10356.0-3.5471::g.22419::m.22419 Gene.22419::TRINITY_DN27439_c0_g2_i1-Cluster-10356.0-3.5471::g.22419 ORF type:internal len:354 (+) TRINITY_DN27439_c0_g2_i1-Cluster-10356.0-3.5471:3-1061(+),353,0.9660056657223796,Lsta_ME_v2_idb_53476 Lstag_sfc_33 ,466,0.8111587982832618,0.39841688654353563,379,39,1,341,0,63,440,6.0009e-88,678.0
Gene.23676::TRINITY_DN27763_c0_g3_i1-Cluster-26514.0-3.84302::g.23676::m.23676 Gene.23676::TRINITY_DN27763_c0_g3_i1-Cluster-26514.0-3.84302::g.23676 ORF type:internal len:331 (+) TRINITY_DN27763_c0_g3_i1-Cluster-26514.0-3.84302:2-991(+),330,0.5151515151515151,Cnem1188 ,179,0.9385474860335196,0.47953216374269003,171,4,160,329,0,1,168,2.59183e-49,393.0
Gene.27026::TRINITY_DN27777_c0_g2_i1-Cluster-31003.0-3.02453::g.27026::m.27026 Gene.27026::TRINITY_DN27777_c0_g2_i1-Cluster-31003.0-3.02453::g.27026 ORF type:5prime_partial len:224 (-) TRINITY_DN27777_c0_g2_i1-Cluster-31003.0-3.02453:24-695(-),224,0.8839285714285714,Cnem1323 ,206,0.9757281553398058,0.35960591133004927,203,7,26,223,0,2,202,2.42654e-46,367.0
Gene.5101::TRINITY_DN27912_c0_g1_i1-Cluster-8603.0-4.66728::g.5101::m.5101 Gene.5101::TRINITY_DN27912_c0_g1_i1-Cluster-8603.0-4.66728::g.5101 ORF type:complete len:469 (+) TRINITY_DN27912_c0_g1_i1-Cluster-8603.0-4.66728:68-1474(+),469,0.302771855010661,Cnem169764 ,185,0.7675675675675676,0.7183098591549296,142,0,63,204,0,44,185,2.61802e-71,552.0
Gene.13002::TRINITY_DN29613_c0_g1_i1-Cluster-30101.777-107.047::g.13002::m.13002 Gene.13002::TRINITY_DN29613_c0_g1_i1-Cluster-30101.777-107.047::g.13002 ORF type:complete len:632 (+) TRINITY_DN29613_c0_g1_i1-Cluster-30101.777-107.047:155-2050(+),632,0.8607594936708861,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9048442906574394,0.3756708407871199,559,51,80,623,0,49,571,1.90969e-103,816.0
Gene.13002::TRINITY_DN29613_c0_g1_i1-Cluster-30101.777-107.047::g.13002::m.13002 Gene.13002::TRINITY_DN29613_c0_g1_i1-Cluster-30101.777-107.047::g.13002 ORF type:complete len:632 (+) TRINITY_DN29613_c0_g1_i1-Cluster-30101.777-107.047:155-2050(+),632,0.6962025316455697,Cnem572 ,450,0.9644444444444444,0.38095238095238093,441,8,41,480,0,15,448,2.36879e-84,676.0
Gene.19800::TRINITY_DN30881_c0_g2_i2-Cluster-30101.11582-11.0127::g.19800::m.19800 Gene.19800::TRINITY_DN30881_c0_g2_i2-Cluster-30101.11582-11.0127::g.19800 ORF type:5prime_partial len:368 (-) TRINITY_DN30881_c0_g2_i2-Cluster-30101.11582-11.0127:431-1534(-),368,0.5597826086956522,Cnem6176 ,235,0.8851063829787233,0.6037735849056604,212,10,158,363,0,25,232,2.57642e-87,655.0
Gene.12980::TRINITY_DN30949_c1_g1_i2-Cluster-30101.13933-20.3792::g.12980::m.12980 Gene.12980::TRINITY_DN30949_c1_g1_i2-Cluster-30101.13933-20.3792::g.12980 ORF type:internal len:229 (-) TRINITY_DN30949_c1_g1_i2-Cluster-30101.13933-20.3792:1-684(-),228,0.38596491228070173,Cnem2744 ,115,0.7652173913043478,0.4318181818181818,88,0,92,179,0,25,112,2.85367e-26,225.0
Gene.14522::TRINITY_DN31058_c0_g1_i1-Cluster-30101.7200-84.1895::g.14522::m.14522 Gene.14522::TRINITY_DN31058_c0_g1_i1-Cluster-30101.7200-84.1895::g.14522 ORF type:complete len:639 (+) TRINITY_DN31058_c0_g1_i1-Cluster-30101.7200-84.1895:289-2205(+),639,0.9655712050078247,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.9457364341085271,0.5345104333868379,623,19,8,624,0,18,627,0.0,1736.0
Gene.5045::TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178::g.5045::m.5045 Gene.5045::TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178::g.5045 ORF type:3prime_partial len:245 (+) TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178:521-1252(+),244,1.0,Lsta_ME_v2_idb_71081 Lstag_sfc_20a ,243,0.9670781893004116,0.6229508196721312,244,9,1,244,0,1,235,5.4092e-113,812.0
Gene.5045::TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178::g.5045::m.5045 Gene.5045::TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178::g.5045 ORF type:3prime_partial len:245 (+) TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178:521-1252(+),244,0.9426229508196722,Cnem7508 ,241,0.950207468879668,0.648068669527897,233,7,15,244,0,5,233,5.40592e-109,786.0
Gene.5045::TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178::g.5045::m.5045 Gene.5045::TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178::g.5045 ORF type:3prime_partial len:245 (+) TRINITY_DN31334_c0_g1_i1-Cluster-30101.5678-3.82178:521-1252(+),244,0.9672131147540983,Lsta_ME_v2_idb_71083 Lstag_sfc_20b ,257,0.9066147859922179,0.6157024793388429,242,15,9,244,0,17,249,1.26323e-104,758.0
Gene.13417::TRINITY_DN31397_c0_g3_i1-Cluster-30101.10362-484.622::g.13417::m.13417 Gene.13417::TRINITY_DN31397_c0_g3_i1-Cluster-30101.10362-484.622::g.13417 ORF type:complete len:574 (-) TRINITY_DN31397_c0_g3_i1-Cluster-30101.10362-484.622:72-1793(-),574,0.9965156794425087,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9930795847750865,0.7725694444444444,576,6,2,573,0,5,578,0.0,2284.0
Gene.13417::TRINITY_DN31397_c0_g3_i1-Cluster-30101.10362-484.622::g.13417::m.13417 Gene.13417::TRINITY_DN31397_c0_g3_i1-Cluster-30101.10362-484.622::g.13417 ORF type:complete len:574 (-) TRINITY_DN31397_c0_g3_i1-Cluster-30101.10362-484.622:72-1793(-),574,0.7735191637630662,Cnem572 ,450,0.98,0.7477477477477478,444,3,5,448,0,10,450,0.0,1704.0
Gene.23314::TRINITY_DN31416_c0_g4_i1-Cluster-19560.0-27.9794::g.23314::m.23314 Gene.23314::TRINITY_DN31416_c0_g4_i1-Cluster-19560.0-27.9794::g.23314 ORF type:internal len:199 (+) TRINITY_DN31416_c0_g4_i1-Cluster-19560.0-27.9794:1-594(+),198,0.98989898989899,Lsta_ME_v2_idb_25973 Lstag_sfc_27a ,224,0.8616071428571429,0.3691588785046729,214,39,1,196,0,10,202,1.01598e-24,220.0
Gene.3641::TRINITY_DN31565_c0_g1_i2-Cluster-38475.1-3.18095::g.3641::m.3641 Gene.3641::TRINITY_DN31565_c0_g1_i2-Cluster-38475.1-3.18095::g.3641 ORF type:5prime_partial len:286 (-) TRINITY_DN31565_c0_g1_i2-Cluster-38475.1-3.18095:449-1306(-),286,0.3146853146853147,Cnem943 ,92,0.9782608695652174,0.6111111111111112,90,0,194,283,0,1,90,1.46678e-38,310.0
Gene.34180::TRINITY_DN31617_c0_g1_i1-Cluster-35599.0-80.817::g.34180::m.34180 Gene.34180::TRINITY_DN31617_c0_g1_i1-Cluster-35599.0-80.817::g.34180 ORF type:5prime_partial len:170 (+) TRINITY_DN31617_c0_g1_i1-Cluster-35599.0-80.817:1-510(+),170,0.9941176470588236,Cnem450 ,198,0.8535353535353535,0.7692307692307693,169,0,1,169,0,30,198,1.83758e-96,691.0
Gene.4040::TRINITY_DN31682_c0_g3_i1-Cluster-631.0-9.12247::g.4040::m.4040 Gene.4040::TRINITY_DN31682_c0_g3_i1-Cluster-631.0-9.12247::g.4040 ORF type:5prime_partial len:156 (+) TRINITY_DN31682_c0_g3_i1-Cluster-631.0-9.12247:3-470(+),156,0.9935897435897436,Cnem1323 ,206,0.7621359223300971,0.37888198757763975,161,10,1,155,0,46,202,1.31991e-36,295.0
Gene.28349::TRINITY_DN32307_c0_g1_i1-Cluster-30101.1572-9.47104::g.28349::m.28349 Gene.28349::TRINITY_DN32307_c0_g1_i1-Cluster-30101.1572-9.47104::g.28349 ORF type:complete len:325 (-) TRINITY_DN32307_c0_g1_i1-Cluster-30101.1572-9.47104:137-1111(-),325,0.1723076923076923,Cnem104312 ,73,0.7945205479452054,0.423728813559322,59,4,230,285,0,1,58,2.42314e-09,107.0
Gene.13429::TRINITY_DN33635_c0_g3_i1-Cluster-39399.2-25.0714::g.13429::m.13429 Gene.13429::TRINITY_DN33635_c0_g3_i1-Cluster-39399.2-25.0714::g.13429 ORF type:5prime_partial len:515 (+) TRINITY_DN33635_c0_g3_i1-Cluster-39399.2-25.0714:3-1547(+),515,0.32233009708737864,Cnem1188 ,179,0.9329608938547486,0.4431137724550898,167,1,72,237,0,13,179,1.18147e-45,380.0
Gene.13429::TRINITY_DN33635_c0_g3_i1-Cluster-39399.2-25.0714::g.13429::m.13429 Gene.13429::TRINITY_DN33635_c0_g3_i1-Cluster-39399.2-25.0714::g.13429 ORF type:5prime_partial len:515 (+) TRINITY_DN33635_c0_g3_i1-Cluster-39399.2-25.0714:3-1547(+),515,0.21553398058252426,Cnem4282 ,111,1.0,0.4864864864864865,111,0,368,478,0,1,111,3.58433e-38,322.0
Gene.17014::TRINITY_DN34185_c3_g6_i1-Cluster-14532.0-5.83935::g.17014::m.17014 Gene.17014::TRINITY_DN34185_c3_g6_i1-Cluster-14532.0-5.83935::g.17014 ORF type:internal len:540 (-) TRINITY_DN34185_c3_g6_i1-Cluster-14532.0-5.83935:3-1619(-),539,0.5398886827458256,Cnem20360 ,341,0.8387096774193549,0.367003367003367,297,17,2,292,0,42,327,1.03182e-50,430.0
Gene.22453::TRINITY_DN61059_c0_g1_i1-Cluster-8083.0-1.18341::g.22453::m.22453 Gene.22453::TRINITY_DN61059_c0_g1_i1-Cluster-8083.0-1.18341::g.22453 ORF type:internal len:499 (-) TRINITY_DN61059_c0_g1_i1-Cluster-8083.0-1.18341:1-1494(-),498,0.6506024096385542,Cnem20360 ,341,0.9765395894428153,0.39285714285714285,336,15,158,481,0,1,333,1.65612e-73,583.0
Gene.27548::TRINITY_DN6974_c0_g2_i1-Cluster-30101.3814-24.6864::g.27548::m.27548 Gene.27548::TRINITY_DN6974_c0_g2_i1-Cluster-30101.3814-24.6864::g.27548 ORF type:5prime_partial len:268 (-) TRINITY_DN6974_c0_g2_i1-Cluster-30101.3814-24.6864:158-961(-),268,0.33955223880597013,Cnem943 ,92,0.9891304347826086,0.8461538461538461,91,0,177,267,0,2,92,4.4125e-59,445.0
Gene.17957::TRINITY_DN70652_c0_g1_i1-Cluster-38896.0-1.40491::g.17957::m.17957 Gene.17957::TRINITY_DN70652_c0_g1_i1-Cluster-38896.0-1.40491::g.17957 ORF type:5prime_partial len:168 (+) TRINITY_DN70652_c0_g1_i1-Cluster-38896.0-1.40491:2-505(+),168,0.4880952380952381,Cnem943 ,92,0.9021739130434783,0.35714285714285715,84,3,77,158,0,7,89,1.02408e-13,135.0
