query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.9466::TRINITY_DN54348_c0_g1_i3-Cluster-10362.6404-6.03281::g.9466::m.9466 Gene.9466::TRINITY_DN54348_c0_g1_i3-Cluster-10362.6404-6.03281::g.9466 ORF type:complete len:398 (-) TRINITY_DN54348_c0_g1_i3-Cluster-10362.6404-6.03281:164-1357(-),398,0.6055276381909548,Cnem58150 ,262,0.9236641221374046,0.42213114754098363,244,5,49,289,0,4,245,3.90759e-59,472.0
Gene.9466::TRINITY_DN54348_c0_g1_i3-Cluster-10362.6404-6.03281::g.9466::m.9466 Gene.9466::TRINITY_DN54348_c0_g1_i3-Cluster-10362.6404-6.03281::g.9466 ORF type:complete len:398 (-) TRINITY_DN54348_c0_g1_i3-Cluster-10362.6404-6.03281:164-1357(-),398,0.6105527638190955,Cnem2858 ,314,0.7802547770700637,0.3765182186234818,247,6,124,366,0,2,246,7.32418e-52,427.0
Gene.14041::TRINITY_DN54348_c0_g1_i4-Cluster-10362.14984-12.6116::g.14041::m.14041 Gene.14041::TRINITY_DN54348_c0_g1_i4-Cluster-10362.14984-12.6116::g.14041 ORF type:3prime_partial len:428 (-) TRINITY_DN54348_c0_g1_i4-Cluster-10362.14984-12.6116:1-1281(-),427,0.5737704918032787,Cnem58150 ,262,0.9389312977099237,0.4112903225806452,248,5,49,293,0,4,249,2.47789e-59,475.0
Gene.14041::TRINITY_DN54348_c0_g1_i4-Cluster-10362.14984-12.6116::g.14041::m.14041 Gene.14041::TRINITY_DN54348_c0_g1_i4-Cluster-10362.14984-12.6116::g.14041 ORF type:3prime_partial len:428 (-) TRINITY_DN54348_c0_g1_i4-Cluster-10362.14984-12.6116:1-1281(-),427,0.5690866510538641,Cnem2858 ,314,0.7802547770700637,0.38306451612903225,248,8,124,366,0,2,246,1.5105e-54,447.0
Gene.11262::TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172::g.11262::m.11262 Gene.11262::TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172::g.11262 ORF type:5prime_partial len:275 (+) TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172:1-825(+),275,0.7745454545454545,Cnem7508 ,241,0.8796680497925311,0.42920353982300885,226,27,60,272,0,29,240,1.8955e-55,435.0
Gene.11262::TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172::g.11262::m.11262 Gene.11262::TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172::g.11262 ORF type:5prime_partial len:275 (+) TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172:1-825(+),275,0.8363636363636363,Lsta_ME_v2_idb_71081 Lstag_sfc_20a ,243,0.9382716049382716,0.3925619834710744,242,26,43,272,0,15,242,5.73999e-52,412.0
Gene.11262::TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172::g.11262::m.11262 Gene.11262::TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172::g.11262 ORF type:5prime_partial len:275 (+) TRINITY_DN54374_c0_g1_i5-Cluster-10362.18876-9.50172:1-825(+),275,0.7745454545454545,Lsta_ME_v2_idb_71083 Lstag_sfc_20b ,257,0.8443579766536965,0.3744493392070485,227,24,60,272,0,40,256,3.10418e-47,381.0
Gene.29182::TRINITY_DN54735_c0_g1_i1-Cluster-6235.0-7.51098::g.29182::m.29182 Gene.29182::TRINITY_DN54735_c0_g1_i1-Cluster-6235.0-7.51098::g.29182 ORF type:complete len:338 (-) TRINITY_DN54735_c0_g1_i1-Cluster-6235.0-7.51098:31-1044(-),338,0.48520710059171596,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8307692307692308,0.3567251461988304,171,16,171,334,0,31,192,1.42663e-23,219.0
Gene.4720::TRINITY_DN55178_c0_g1_i2-Cluster-10362.5778-6.1002::g.4720::m.4720 Gene.4720::TRINITY_DN55178_c0_g1_i2-Cluster-10362.5778-6.1002::g.4720 ORF type:complete len:277 (+) TRINITY_DN55178_c0_g1_i2-Cluster-10362.5778-6.1002:72-902(+),277,0.22382671480144403,Cnem104312 ,73,0.8356164383561644,0.3709677419354839,62,1,214,275,0,1,61,6.50812e-09,103.0
Gene.15809::TRINITY_DN55238_c0_g1_i1-Cluster-11867.0-9.24791::g.15809::m.15809 Gene.15809::TRINITY_DN55238_c0_g1_i1-Cluster-11867.0-9.24791::g.15809 ORF type:3prime_partial len:365 (+) TRINITY_DN55238_c0_g1_i1-Cluster-11867.0-9.24791:68-1159(+),364,0.40384615384615385,Cnem169764 ,185,0.7945945945945946,0.6802721088435374,147,0,72,218,0,39,185,5.40385e-68,521.0
Gene.8981::TRINITY_DN55431_c0_g1_i2-Cluster-10362.19520-9.76074::g.8981::m.8981 Gene.8981::TRINITY_DN55431_c0_g1_i2-Cluster-10362.19520-9.76074::g.8981 ORF type:complete len:427 (-) TRINITY_DN55431_c0_g1_i2-Cluster-10362.19520-9.76074:437-1717(-),427,0.21779859484777517,Cnem943 ,92,0.9782608695652174,0.5268817204301075,93,3,333,425,0,2,91,8.16727e-34,286.0
Gene.29661::TRINITY_DN55617_c0_g1_i2-Cluster-10362.19001-394.177::g.29661::m.29661 Gene.29661::TRINITY_DN55617_c0_g1_i2-Cluster-10362.19001-394.177::g.29661 ORF type:complete len:591 (-) TRINITY_DN55617_c0_g1_i2-Cluster-10362.19001-394.177:610-2382(-),591,0.9695431472081218,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9792387543252595,0.5424610051993067,577,15,17,589,0,12,577,0.0,1578.0
Gene.29661::TRINITY_DN55617_c0_g1_i2-Cluster-10362.19001-394.177::g.29661::m.29661 Gene.29661::TRINITY_DN55617_c0_g1_i2-Cluster-10362.19001-394.177::g.29661 ORF type:complete len:591 (-) TRINITY_DN55617_c0_g1_i2-Cluster-10362.19001-394.177:610-2382(-),591,0.7411167512690355,Cnem572 ,450,0.9666666666666667,0.5558086560364465,439,5,17,454,0,14,448,1.0157e-165,1216.0
Gene.13717::TRINITY_DN55625_c0_g1_i1-Cluster-10362.19751-9.57309::g.13717::m.13717 Gene.13717::TRINITY_DN55625_c0_g1_i1-Cluster-10362.19751-9.57309::g.13717 ORF type:complete len:323 (+) TRINITY_DN55625_c0_g1_i1-Cluster-10362.19751-9.57309:92-1060(+),323,0.3591331269349845,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.785234899328859,0.39316239316239315,117,1,188,303,0,17,133,2.49231e-26,234.0
Gene.2311::TRINITY_DN55760_c0_g1_i3-Cluster-8164.0-10.0965::g.2311::m.2311 Gene.2311::TRINITY_DN55760_c0_g1_i3-Cluster-8164.0-10.0965::g.2311 ORF type:complete len:432 (-) TRINITY_DN55760_c0_g1_i3-Cluster-8164.0-10.0965:44-1339(-),432,0.25462962962962965,Cnem2744 ,115,0.8521739130434782,0.41818181818181815,110,12,317,426,0,16,113,6.00445e-19,182.0
Gene.653::TRINITY_DN55859_c0_g1_i2-Cluster-10362.9407-40.5893::g.653::m.653 Gene.653::TRINITY_DN55859_c0_g1_i2-Cluster-10362.9407-40.5893::g.653 ORF type:complete len:683 (-) TRINITY_DN55859_c0_g1_i2-Cluster-10362.9407-40.5893:1872-3920(-),683,0.8565153733528551,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9740484429065744,0.38175675675675674,592,36,98,682,0,16,578,4.10851e-117,912.0
Gene.653::TRINITY_DN55859_c0_g1_i2-Cluster-10362.9407-40.5893::g.653::m.653 Gene.653::TRINITY_DN55859_c0_g1_i2-Cluster-10362.9407-40.5893::g.653 ORF type:complete len:683 (-) TRINITY_DN55859_c0_g1_i2-Cluster-10362.9407-40.5893:1872-3920(-),683,0.5929721815519766,Cnem572 ,450,0.9022222222222223,0.4019607843137255,408,5,98,502,0,18,423,2.19604e-83,673.0
Gene.4504::TRINITY_DN56159_c1_g1_i4-Cluster-10362.11962-50.6118::g.4504::m.4504 Gene.4504::TRINITY_DN56159_c1_g1_i4-Cluster-10362.11962-50.6118::g.4504 ORF type:complete len:733 (+) TRINITY_DN56159_c1_g1_i4-Cluster-10362.11962-50.6118:369-2567(+),733,0.22510231923601637,Cnem821 ,215,0.7627906976744186,0.42168674698795183,166,3,369,533,0,37,200,6.47196e-39,341.0
Gene.29659::TRINITY_DN56258_c0_g1_i1-Cluster-10362.19007-107.854::g.29659::m.29659 Gene.29659::TRINITY_DN56258_c0_g1_i1-Cluster-10362.19007-107.854::g.29659 ORF type:5prime_partial len:493 (-) TRINITY_DN56258_c0_g1_i1-Cluster-10362.19007-107.854:1523-3001(-),493,0.9878296146044625,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.8062283737024222,0.5523613963039015,487,21,1,487,0,109,574,0.0,1341.0
Gene.19938::TRINITY_DN56258_c0_g1_i3-Cluster-10362.18998-63.0996::g.19938::m.19938 Gene.19938::TRINITY_DN56258_c0_g1_i3-Cluster-10362.18998-63.0996::g.19938 ORF type:complete len:642 (-) TRINITY_DN56258_c0_g1_i3-Cluster-10362.18998-63.0996:1527-3452(-),642,0.9112149532710281,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9757785467128027,0.5572649572649573,585,21,52,636,0,11,574,0.0,1623.0
Gene.19938::TRINITY_DN56258_c0_g1_i3-Cluster-10362.18998-63.0996::g.19938::m.19938 Gene.19938::TRINITY_DN56258_c0_g1_i3-Cluster-10362.18998-63.0996::g.19938 ORF type:complete len:642 (-) TRINITY_DN56258_c0_g1_i3-Cluster-10362.18998-63.0996:1527-3452(-),642,0.6433021806853583,Cnem572 ,450,0.9133333333333333,0.5783132530120482,415,6,52,464,0,13,423,6.46932e-164,1209.0
Gene.29657::TRINITY_DN56258_c0_g2_i1-Cluster-10362.19005-38.6631::g.29657::m.29657 Gene.29657::TRINITY_DN56258_c0_g2_i1-Cluster-10362.19005-38.6631::g.29657 ORF type:5prime_partial len:518 (-) TRINITY_DN56258_c0_g2_i1-Cluster-10362.19005-38.6631:658-2211(-),518,0.9980694980694981,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.8979238754325259,0.6319845857418112,519,2,1,517,0,60,578,0.0,1754.0
Gene.29657::TRINITY_DN56258_c0_g2_i1-Cluster-10362.19005-38.6631::g.29657::m.29657 Gene.29657::TRINITY_DN56258_c0_g2_i1-Cluster-10362.19005-38.6631::g.29657 ORF type:5prime_partial len:518 (-) TRINITY_DN56258_c0_g2_i1-Cluster-10362.19005-38.6631:658-2211(-),518,0.7548262548262549,Cnem572 ,450,0.8688888888888889,0.6061381074168798,391,0,1,391,0,60,450,1.20182e-170,1241.0
Gene.5836::TRINITY_DN56774_c0_g1_i1-Cluster-10362.19728-16.9268::g.5836::m.5836 Gene.5836::TRINITY_DN56774_c0_g1_i1-Cluster-10362.19728-16.9268::g.5836 ORF type:complete len:396 (+) TRINITY_DN56774_c0_g1_i1-Cluster-10362.19728-16.9268:96-1283(+),396,0.25,Cnem943 ,92,0.9456521739130435,0.40404040404040403,99,12,290,388,0,3,89,7.27169e-22,201.0
Gene.28700::TRINITY_DN56865_c0_g2_i5-Cluster-10362.302-7.02046::g.28700::m.28700 Gene.28700::TRINITY_DN56865_c0_g2_i5-Cluster-10362.302-7.02046::g.28700 ORF type:complete len:544 (+) TRINITY_DN56865_c0_g2_i5-Cluster-10362.302-7.02046:326-1957(+),544,0.9981617647058824,Cnem7323 ,543,0.994475138121547,0.7394495412844037,545,7,1,543,0,4,543,0.0,2273.0
Gene.10596::TRINITY_DN57012_c4_g4_i5-Cluster-10362.19773-6.02719::g.10596::m.10596 Gene.10596::TRINITY_DN57012_c4_g4_i5-Cluster-10362.19773-6.02719::g.10596 ORF type:complete len:862 (-) TRINITY_DN57012_c4_g4_i5-Cluster-10362.19773-6.02719:543-3128(-),862,0.06148491879350348,Cnem104312 ,73,0.7534246575342466,0.3684210526315789,57,6,230,282,0,1,55,9.28265e-09,106.0
Gene.25597::TRINITY_DN57090_c0_g1_i1-Cluster-10362.15480-2730.79::g.25597::m.25597 Gene.25597::TRINITY_DN57090_c0_g1_i1-Cluster-10362.15480-2730.79::g.25597 ORF type:complete len:630 (-) TRINITY_DN57090_c0_g1_i1-Cluster-10362.15480-2730.79:314-2203(-),630,0.9111111111111111,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9757785467128027,0.462738301559792,577,16,52,625,0,11,574,1.2784e-179,1324.0
Gene.25597::TRINITY_DN57090_c0_g1_i1-Cluster-10362.15480-2730.79::g.25597::m.25597 Gene.25597::TRINITY_DN57090_c0_g1_i1-Cluster-10362.15480-2730.79::g.25597 ORF type:complete len:630 (-) TRINITY_DN57090_c0_g1_i1-Cluster-10362.15480-2730.79:314-2203(-),630,0.6666666666666666,Cnem572 ,450,0.9155555555555556,0.49523809523809526,420,8,52,471,0,13,424,4.20153e-137,1030.0
Gene.24122::TRINITY_DN57375_c1_g1_i1-Cluster-10362.8772-36.5483::g.24122::m.24122 Gene.24122::TRINITY_DN57375_c1_g1_i1-Cluster-10362.8772-36.5483::g.24122 ORF type:complete len:445 (+) TRINITY_DN57375_c1_g1_i1-Cluster-10362.8772-36.5483:126-1460(+),445,0.9865168539325843,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.7664359861591695,0.6531531531531531,444,6,6,444,0,10,452,0.0,1482.0
Gene.24122::TRINITY_DN57375_c1_g1_i1-Cluster-10362.8772-36.5483::g.24122::m.24122 Gene.24122::TRINITY_DN57375_c1_g1_i1-Cluster-10362.8772-36.5483::g.24122 ORF type:complete len:445 (+) TRINITY_DN57375_c1_g1_i1-Cluster-10362.8772-36.5483:126-1460(+),445,0.9820224719101124,Cnem572 ,450,0.9755555555555555,0.6575963718820862,441,6,6,442,0,12,450,0.0,1467.0
Gene.14003::TRINITY_DN57378_c7_g1_i5-Cluster-10362.17980-8.30152::g.14003::m.14003 Gene.14003::TRINITY_DN57378_c7_g1_i5-Cluster-10362.17980-8.30152::g.14003 ORF type:5prime_partial len:548 (-) TRINITY_DN57378_c7_g1_i5-Cluster-10362.17980-8.30152:520-2163(-),548,0.6532846715328468,Cnem572 ,450,0.7933333333333333,0.3593314763231198,359,3,2,359,0,92,448,1.70354e-61,513.0
Gene.11700::TRINITY_DN57570_c0_g1_i1-Cluster-13946.0-14.83::g.11700::m.11700 Gene.11700::TRINITY_DN57570_c0_g1_i1-Cluster-13946.0-14.83::g.11700 ORF type:complete len:419 (+) TRINITY_DN57570_c0_g1_i1-Cluster-13946.0-14.83:88-1344(+),419,0.26014319809069214,Cnem943 ,92,1.0,0.3761467889908257,109,17,306,414,0,1,92,7.3547e-21,194.0
Gene.26633::TRINITY_DN57603_c1_g1_i3-Cluster-15761.0-5.22188::g.26633::m.26633 Gene.26633::TRINITY_DN57603_c1_g1_i3-Cluster-15761.0-5.22188::g.26633 ORF type:5prime_partial len:744 (-) TRINITY_DN57603_c1_g1_i3-Cluster-15761.0-5.22188:994-3225(-),744,0.7298387096774194,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.8589147286821706,0.3680555555555556,576,55,184,726,0,73,626,3.47701e-118,930.0
Gene.267::TRINITY_DN71005_c0_g1_i1-Cluster-7867.0-6.12693::g.267::m.267 Gene.267::TRINITY_DN71005_c0_g1_i1-Cluster-7867.0-6.12693::g.267 ORF type:5prime_partial len:588 (-) TRINITY_DN71005_c0_g1_i1-Cluster-7867.0-6.12693:131-1894(-),588,0.29081632653061223,Cnem1188 ,179,0.9497206703910615,0.47674418604651164,172,3,156,326,0,10,179,1.6131e-50,417.0
Gene.267::TRINITY_DN71005_c0_g1_i1-Cluster-7867.0-6.12693::g.267::m.267 Gene.267::TRINITY_DN71005_c0_g1_i1-Cluster-7867.0-6.12693::g.267 ORF type:5prime_partial len:588 (-) TRINITY_DN71005_c0_g1_i1-Cluster-7867.0-6.12693:131-1894(-),588,0.1870748299319728,Cnem4282 ,111,1.0,0.4594594594594595,111,1,463,572,0,1,111,6.75772e-31,271.0
Gene.2231::TRINITY_DN8662_c0_g1_i1-Cluster-10362.4783-140.577::g.2231::m.2231 Gene.2231::TRINITY_DN8662_c0_g1_i1-Cluster-10362.4783-140.577::g.2231 ORF type:5prime_partial len:171 (+) TRINITY_DN8662_c0_g1_i1-Cluster-10362.4783-140.577:2-514(+),171,0.5380116959064327,Cnem943 ,92,1.0,0.9456521739130435,92,0,79,170,0,1,92,1.74386e-65,478.0
