query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.19264::TRINITY_DN44560_c0_g1_i3-Cluster-12112.27742-4.19941::g.19264::m.19264 Gene.19264::TRINITY_DN44560_c0_g1_i3-Cluster-12112.27742-4.19941::g.19264 ORF type:complete len:424 (-) TRINITY_DN44560_c0_g1_i3-Cluster-12112.27742-4.19941:125-1396(-),424,0.5919811320754716,Cnem2858 ,314,0.7802547770700637,0.37109375,256,16,167,417,0,2,246,7.60898e-55,449.0
Gene.19264::TRINITY_DN44560_c0_g1_i3-Cluster-12112.27742-4.19941::g.19264::m.19264 Gene.19264::TRINITY_DN44560_c0_g1_i3-Cluster-12112.27742-4.19941::g.19264 ORF type:complete len:424 (-) TRINITY_DN44560_c0_g1_i3-Cluster-12112.27742-4.19941:125-1396(-),424,0.6084905660377359,Cnem58150 ,262,0.9885496183206107,0.35984848484848486,264,11,88,345,0,1,259,4.74584e-47,392.0
Gene.11334::TRINITY_DN44672_c0_g1_i1-Cluster-12112.22685-27.4502::g.11334::m.11334 Gene.11334::TRINITY_DN44672_c0_g1_i1-Cluster-12112.22685-27.4502::g.11334 ORF type:complete len:419 (+) TRINITY_DN44672_c0_g1_i1-Cluster-12112.22685-27.4502:192-1448(+),419,0.26014319809069214,Cnem943 ,92,1.0,0.3761467889908257,109,17,306,414,0,1,92,1.20708e-20,192.0
Gene.30843::TRINITY_DN44853_c1_g1_i1-Cluster-12112.33606-317.513::g.30843::m.30843 Gene.30843::TRINITY_DN44853_c1_g1_i1-Cluster-12112.33606-317.513::g.30843 ORF type:complete len:452 (+) TRINITY_DN44853_c1_g1_i1-Cluster-12112.33606-317.513:292-1647(+),452,0.9867256637168141,Lsta_ME_v2_idb_97925 Lstag_sfc_21 ,442,0.997737556561086,0.48148148148148145,459,31,6,451,0,2,442,1.22702e-149,1095.0
Gene.30843::TRINITY_DN44853_c1_g1_i1-Cluster-12112.33606-317.513::g.30843::m.30843 Gene.30843::TRINITY_DN44853_c1_g1_i1-Cluster-12112.33606-317.513::g.30843 ORF type:complete len:452 (+) TRINITY_DN44853_c1_g1_i1-Cluster-12112.33606-317.513:292-1647(+),452,0.4646017699115044,Cnem1323 ,206,0.9611650485436893,0.5734597156398105,211,14,237,446,0,1,198,1.19113e-91,688.0
Gene.19095::TRINITY_DN45360_c1_g1_i1-Cluster-12112.39642-16.8803::g.19095::m.19095 Gene.19095::TRINITY_DN45360_c1_g1_i1-Cluster-12112.39642-16.8803::g.19095 ORF type:3prime_partial len:640 (+) TRINITY_DN45360_c1_g1_i1-Cluster-12112.39642-16.8803:193-2109(+),639,0.39593114241001565,Cnem58150 ,262,0.9618320610687023,0.5,254,3,59,311,0,1,252,3.7703e-84,658.0
Gene.4361::TRINITY_DN45791_c0_g1_i1-Cluster-12112.26108-40.7668::g.4361::m.4361 Gene.4361::TRINITY_DN45791_c0_g1_i1-Cluster-12112.26108-40.7668::g.4361 ORF type:3prime_partial len:359 (+) TRINITY_DN45791_c0_g1_i1-Cluster-12112.26108-40.7668:238-1311(+),358,0.5614525139664804,Cnem169764 ,185,0.9837837837837838,0.6119402985074627,201,19,13,213,0,4,185,5.91707e-75,567.0
Gene.25931::TRINITY_DN45806_c0_g1_i1-Cluster-12112.35584-4.52843::g.25931::m.25931 Gene.25931::TRINITY_DN45806_c0_g1_i1-Cluster-12112.35584-4.52843::g.25931 ORF type:5prime_partial len:1229 (-) TRINITY_DN45806_c0_g1_i1-Cluster-12112.35584-4.52843:212-3898(-),1229,0.2912937347436941,Cnem101824 ,418,0.7822966507177034,0.3589041095890411,365,45,867,1224,0,1,327,7.13811e-68,579.0
Gene.29991::TRINITY_DN47202_c0_g1_i1-Cluster-12112.20456-18.1428::g.29991::m.29991 Gene.29991::TRINITY_DN47202_c0_g1_i1-Cluster-12112.20456-18.1428::g.29991 ORF type:complete len:285 (-) TRINITY_DN47202_c0_g1_i1-Cluster-12112.20456-18.1428:2787-3641(-),285,0.9543859649122807,Lsta_ME_v2_idb_32853 Lstag_sfc_18 ,267,0.9925093632958801,0.40293040293040294,273,9,1,272,0,1,265,2.18293e-66,511.0
Gene.20221::TRINITY_DN47717_c0_g1_i1-Cluster-12112.22353-15.0905::g.20221::m.20221 Gene.20221::TRINITY_DN47717_c0_g1_i1-Cluster-12112.22353-15.0905::g.20221 ORF type:5prime_partial len:437 (+) TRINITY_DN47717_c0_g1_i1-Cluster-12112.22353-15.0905:1-1311(+),437,0.38672768878718533,Cnem21112 ,174,0.9022988505747126,0.5202312138728323,173,20,214,382,0,1,157,2.98501e-35,304.0
Gene.28044::TRINITY_DN47866_c0_g1_i2-Cluster-12112.25183-6.51968::g.28044::m.28044 Gene.28044::TRINITY_DN47866_c0_g1_i2-Cluster-12112.25183-6.51968::g.28044 ORF type:complete len:568 (+) TRINITY_DN47866_c0_g1_i2-Cluster-12112.25183-6.51968:199-1902(+),568,0.301056338028169,Cnem1188 ,179,0.9553072625698324,0.5406976744186046,172,2,142,312,0,9,179,1.15444e-64,513.0
Gene.28044::TRINITY_DN47866_c0_g1_i2-Cluster-12112.25183-6.51968::g.28044::m.28044 Gene.28044::TRINITY_DN47866_c0_g1_i2-Cluster-12112.25183-6.51968::g.28044 ORF type:complete len:568 (+) TRINITY_DN47866_c0_g1_i2-Cluster-12112.25183-6.51968:199-1902(+),568,0.1954225352112676,Cnem4282 ,111,1.0,0.6036036036036037,111,0,444,554,0,1,111,2.97685e-47,387.0
Gene.12069::TRINITY_DN48031_c3_g1_i1-Cluster-12112.23066-3.94943::g.12069::m.12069 Gene.12069::TRINITY_DN48031_c3_g1_i1-Cluster-12112.23066-3.94943::g.12069 ORF type:complete len:376 (-) TRINITY_DN48031_c3_g1_i1-Cluster-12112.23066-3.94943:285-1412(-),376,0.22340425531914893,Cnem943 ,92,0.9347826086956522,0.4883720930232558,86,2,282,365,0,5,90,5.50381e-23,208.0
Gene.28142::TRINITY_DN48141_c0_g2_i3-Cluster-12112.41919-6.60722::g.28142::m.28142 Gene.28142::TRINITY_DN48141_c0_g2_i3-Cluster-12112.41919-6.60722::g.28142 ORF type:5prime_partial len:232 (-) TRINITY_DN48141_c0_g2_i3-Cluster-12112.41919-6.60722:46-741(-),232,0.6853448275862069,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.7743589743589744,0.3625,160,10,69,227,0,43,193,1.42217e-22,206.0
Gene.25013::TRINITY_DN48269_c0_g1_i5-Cluster-12112.37007-73.2172::g.25013::m.25013 Gene.25013::TRINITY_DN48269_c0_g1_i5-Cluster-12112.37007-73.2172::g.25013 ORF type:complete len:655 (-) TRINITY_DN48269_c0_g1_i5-Cluster-12112.37007-73.2172:1128-3092(-),655,0.9389312977099237,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9775086505190311,0.5016233766233766,616,52,39,653,0,12,576,0.0,1483.0
Gene.25013::TRINITY_DN48269_c0_g1_i5-Cluster-12112.37007-73.2172::g.25013::m.25013 Gene.25013::TRINITY_DN48269_c0_g1_i5-Cluster-12112.37007-73.2172::g.25013 ORF type:complete len:655 (-) TRINITY_DN48269_c0_g1_i5-Cluster-12112.37007-73.2172:1128-3092(-),655,0.665648854961832,Cnem572 ,450,0.9555555555555556,0.5848623853211009,436,6,39,474,0,14,443,7.42093e-168,1236.0
Gene.23136::TRINITY_DN48639_c0_g1_i1-Cluster-12112.31495-112.204::g.23136::m.23136 Gene.23136::TRINITY_DN48639_c0_g1_i1-Cluster-12112.31495-112.204::g.23136 ORF type:complete len:144 (-) TRINITY_DN48639_c0_g1_i1-Cluster-12112.31495-112.204:103-534(-),144,0.9513888888888888,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.9463087248322147,0.3900709219858156,141,4,5,141,0,5,145,4.1746e-30,247.0
Gene.22151::TRINITY_DN48696_c1_g2_i2-Cluster-12112.234-24.2667::g.22151::m.22151 Gene.22151::TRINITY_DN48696_c1_g2_i2-Cluster-12112.234-24.2667::g.22151 ORF type:complete len:639 (+) TRINITY_DN48696_c1_g2_i2-Cluster-12112.234-24.2667:395-2311(+),639,0.676056338028169,Cnem572 ,450,0.9644444444444444,0.38073394495412843,436,6,40,471,0,15,448,8.13474e-80,645.0
Gene.15124::TRINITY_DN48969_c3_g1_i1-Cluster-12112.30803-146.498::g.15124::m.15124 Gene.15124::TRINITY_DN48969_c3_g1_i1-Cluster-12112.30803-146.498::g.15124 ORF type:complete len:377 (+) TRINITY_DN48969_c3_g1_i1-Cluster-12112.30803-146.498:208-1338(+),377,0.2440318302387268,Cnem943 ,92,1.0,0.9239130434782609,92,0,285,376,0,1,92,1.34866e-61,471.0
Gene.15916::TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481::g.15916::m.15916 Gene.15916::TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481::g.15916 ORF type:complete len:2066 (-) TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481:336-6533(-),2066,0.49806389157792835,Lsta_ME_v2_Tri_102018 Lstag_sfc_23a ,1324,0.7930513595166163,0.42314990512333966,1054,29,1035,2063,0,274,1323,0.0,1787.0
Gene.15916::TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481::g.15916::m.15916 Gene.15916::TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481::g.15916 ORF type:complete len:2066 (-) TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481:336-6533(-),2066,0.14085188770571153,Cnem7809 ,304,0.9210526315789473,0.3951890034364261,291,11,1038,1328,0,17,296,5.35427e-47,414.0
Gene.15916::TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481::g.15916::m.15916 Gene.15916::TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481::g.15916 ORF type:complete len:2066 (-) TRINITY_DN49300_c0_g1_i2-Cluster-12112.34157-5.1481:336-6533(-),2066,0.10067763794772508,Cnem12941 ,214,0.9719626168224299,0.37320574162679426,209,2,1331,1538,0,7,214,7.30351e-20,203.0
Gene.20203::TRINITY_DN56859_c0_g1_i1-Cluster-5095.0-1.1786::g.20203::m.20203 Gene.20203::TRINITY_DN56859_c0_g1_i1-Cluster-5095.0-1.1786::g.20203 ORF type:internal len:134 (-) TRINITY_DN56859_c0_g1_i1-Cluster-5095.0-1.1786:3-401(-),133,0.6165413533834586,Cnem943 ,92,0.8913043478260869,0.5365853658536586,82,0,52,133,0,5,86,1.27816e-31,251.0
Gene.9711::TRINITY_DN84057_c0_g1_i1-Cluster-12112.6400-1.06285::g.9711::m.9711 Gene.9711::TRINITY_DN84057_c0_g1_i1-Cluster-12112.6400-1.06285::g.9711 ORF type:5prime_partial len:191 (+) TRINITY_DN84057_c0_g1_i1-Cluster-12112.6400-1.06285:3-575(+),191,0.4712041884816754,Cnem943 ,92,0.9782608695652174,0.4888888888888889,90,0,101,190,0,2,91,4.54895e-33,266.0
