query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.13291::TRINITY_DN30517_c0_g2_i1-Cluster-25880.0-229.623::g.13291::m.13291 Gene.13291::TRINITY_DN30517_c0_g2_i1-Cluster-25880.0-229.623::g.13291 ORF type:internal len:591 (-) TRINITY_DN30517_c0_g2_i1-Cluster-25880.0-229.623:3-1772(-),590,0.7389830508474576,Cnem572 ,450,0.9644444444444444,0.36771300448430494,446,22,67,502,0,15,448,2.28241e-79,639.0
Gene.12045::TRINITY_DN32090_c0_g2_i1-Cluster-49859.0-66.2664::g.12045::m.12045 Gene.12045::TRINITY_DN32090_c0_g2_i1-Cluster-49859.0-66.2664::g.12045 ORF type:complete len:331 (-) TRINITY_DN32090_c0_g2_i1-Cluster-49859.0-66.2664:1424-2416(-),331,0.30513595166163143,Cnem943 ,92,0.9239130434782609,0.38613861386138615,101,16,219,319,0,2,86,8.61114e-21,191.0
Gene.29367::TRINITY_DN32235_c0_g1_i7-Cluster-34985.0-10.3761::g.29367::m.29367 Gene.29367::TRINITY_DN32235_c0_g1_i7-Cluster-34985.0-10.3761::g.29367 ORF type:complete len:622 (+) TRINITY_DN32235_c0_g1_i7-Cluster-34985.0-10.3761:121-1986(+),622,0.9003215434083601,Cnem3883 ,602,0.9302325581395349,0.9267857142857143,560,0,2,561,0,43,602,0.0,2820.0
Gene.29645::TRINITY_DN32405_c0_g1_i1-Cluster-25089.0-16.5635::g.29645::m.29645 Gene.29645::TRINITY_DN32405_c0_g1_i1-Cluster-25089.0-16.5635::g.29645 ORF type:complete len:391 (+) TRINITY_DN32405_c0_g1_i1-Cluster-25089.0-16.5635:366-1538(+),391,0.23273657289002558,Cnem943 ,92,1.0,0.3804347826086957,92,1,299,389,0,1,92,1.33865e-17,170.0
Gene.24697::TRINITY_DN32686_c5_g2_i1-Cluster-24365.0-18.9431::g.24697::m.24697 Gene.24697::TRINITY_DN32686_c5_g2_i1-Cluster-24365.0-18.9431::g.24697 ORF type:5prime_partial len:184 (-) TRINITY_DN32686_c5_g2_i1-Cluster-24365.0-18.9431:427-978(-),184,0.5054347826086957,Cnem943 ,92,0.9782608695652174,0.5161290322580645,93,3,90,182,0,2,91,4.70417e-34,272.0
Gene.14432::TRINITY_DN32753_c0_g3_i1-Cluster-52607.0-12.2981::g.14432::m.14432 Gene.14432::TRINITY_DN32753_c0_g3_i1-Cluster-52607.0-12.2981::g.14432 ORF type:3prime_partial len:659 (+) TRINITY_DN32753_c0_g3_i1-Cluster-52607.0-12.2981:286-2259(+),658,0.41793313069908816,Cnem20360 ,341,0.8035190615835777,0.4050179211469534,279,9,384,658,0,1,274,3.1468e-53,453.0
Gene.1874::TRINITY_DN35773_c0_g1_i1-Cluster-34141.0-3.13068::g.1874::m.1874 Gene.1874::TRINITY_DN35773_c0_g1_i1-Cluster-34141.0-3.13068::g.1874 ORF type:internal len:290 (+) TRINITY_DN35773_c0_g1_i1-Cluster-34141.0-3.13068:1-867(+),289,0.29411764705882354,Cnem943 ,92,0.9239130434782609,0.5411764705882353,85,0,205,289,0,1,85,5.25035e-30,253.0
Gene.2619::TRINITY_DN76187_c0_g1_i1-Cluster-35205.0-3.12821::g.2619::m.2619 Gene.2619::TRINITY_DN76187_c0_g1_i1-Cluster-35205.0-3.12821::g.2619 ORF type:internal len:346 (+) TRINITY_DN76187_c0_g1_i1-Cluster-35205.0-3.12821:3-1037(+),345,0.9478260869565217,Cnem20360 ,341,0.9794721407624634,0.40707964601769914,339,17,6,332,0,1,334,1.29069e-69,544.0
Gene.1313::TRINITY_DN76367_c0_g1_i1-Cluster-12462.0-5.02129::g.1313::m.1313 Gene.1313::TRINITY_DN76367_c0_g1_i1-Cluster-12462.0-5.02129::g.1313 ORF type:internal len:356 (+) TRINITY_DN76367_c0_g1_i1-Cluster-12462.0-5.02129:2-1066(+),355,0.9915492957746479,Cnem572 ,450,0.7866666666666666,0.5589887640449438,356,6,3,354,0,5,358,6.21837e-139,1015.0
Gene.34491::TRINITY_DN88957_c0_g1_i1-Cluster-20178.0-1.17173::g.34491::m.34491 Gene.34491::TRINITY_DN88957_c0_g1_i1-Cluster-20178.0-1.17173::g.34491 ORF type:5prime_partial len:152 (+) TRINITY_DN88957_c0_g1_i1-Cluster-20178.0-1.17173:3-458(+),152,0.5328947368421053,Cnem943 ,92,0.8804347826086957,0.43209876543209874,81,0,59,139,0,7,87,1.11765e-22,193.0
