query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.9398::TRINITY_DN45593_c0_g1_i1-Cluster-1996.13207-587.747::g.9398::m.9398 Gene.9398::TRINITY_DN45593_c0_g1_i1-Cluster-1996.13207-587.747::g.9398 ORF type:complete len:441 (+) TRINITY_DN45593_c0_g1_i1-Cluster-1996.13207-587.747:286-1608(+),441,0.9659863945578231,Cnem31170 ,464,0.9827586206896551,0.37554585152838427,458,34,9,434,0,4,459,3.31101e-110,835.0
Gene.9398::TRINITY_DN45593_c0_g1_i1-Cluster-1996.13207-587.747::g.9398::m.9398 Gene.9398::TRINITY_DN45593_c0_g1_i1-Cluster-1996.13207-587.747::g.9398 ORF type:complete len:441 (+) TRINITY_DN45593_c0_g1_i1-Cluster-1996.13207-587.747:286-1608(+),441,0.4489795918367347,Cnem1323 ,206,0.9611650485436893,0.6080402010050251,199,2,238,435,0,1,198,2.53827e-93,698.0
Gene.1912::TRINITY_DN46017_c0_g1_i1-Cluster-1996.6702-48.5383::g.1912::m.1912 Gene.1912::TRINITY_DN46017_c0_g1_i1-Cluster-1996.6702-48.5383::g.1912 ORF type:complete len:649 (+) TRINITY_DN46017_c0_g1_i1-Cluster-1996.6702-48.5383:270-2216(+),649,0.18489984591679506,Cnem2744 ,115,0.9217391304347826,0.35,120,14,522,641,0,7,112,1.08145e-17,174.0
Gene.588::TRINITY_DN47307_c0_g1_i1-Cluster-1996.12814-1647.21::g.588::m.588 Gene.588::TRINITY_DN47307_c0_g1_i1-Cluster-1996.12814-1647.21::g.588 ORF type:5prime_partial len:589 (-) TRINITY_DN47307_c0_g1_i1-Cluster-1996.12814-1647.21:242-2008(-),589,0.28862478777589134,Cnem821 ,215,0.7627906976744186,0.4,170,6,162,331,0,37,200,3.5638e-37,326.0
Gene.14832::TRINITY_DN47532_c3_g1_i1-Cluster-1996.12626-1168.57::g.14832::m.14832 Gene.14832::TRINITY_DN47532_c3_g1_i1-Cluster-1996.12626-1168.57::g.14832 ORF type:3prime_partial len:545 (-) TRINITY_DN47532_c3_g1_i1-Cluster-1996.12626-1168.57:3-1634(-),544,0.8658088235294118,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.8148788927335641,0.5548523206751055,474,6,64,534,0,11,481,1.06385e-178,1310.0
Gene.14832::TRINITY_DN47532_c3_g1_i1-Cluster-1996.12626-1168.57::g.14832::m.14832 Gene.14832::TRINITY_DN47532_c3_g1_i1-Cluster-1996.12626-1168.57::g.14832 ORF type:3prime_partial len:545 (-) TRINITY_DN47532_c3_g1_i1-Cluster-1996.12626-1168.57:3-1634(-),544,0.7922794117647058,Cnem572 ,450,0.9466666666666667,0.5986078886310905,431,5,64,494,0,13,438,1.9639e-178,1296.0
Gene.418::TRINITY_DN48208_c0_g1_i2-Cluster-1996.10378-44.5656::g.418::m.418 Gene.418::TRINITY_DN48208_c0_g1_i2-Cluster-1996.10378-44.5656::g.418 ORF type:complete len:888 (-) TRINITY_DN48208_c0_g1_i2-Cluster-1996.10378-44.5656:546-3209(-),888,0.19256756756756757,Cnem21112 ,174,0.9195402298850575,0.5056818181818182,176,21,668,838,0,2,161,1.27611e-35,314.0
Gene.4054::TRINITY_DN48388_c3_g1_i1-Cluster-1996.17607-28.5201::g.4054::m.4054 Gene.4054::TRINITY_DN48388_c3_g1_i1-Cluster-1996.17607-28.5201::g.4054 ORF type:complete len:639 (+) TRINITY_DN48388_c3_g1_i1-Cluster-1996.17607-28.5201:358-2274(+),639,0.676056338028169,Cnem572 ,450,0.9644444444444444,0.37272727272727274,440,14,40,471,0,15,448,5.44924e-78,633.0
Gene.12978::TRINITY_DN64810_c0_g1_i1-Cluster-4139.0-5.29774::g.12978::m.12978 Gene.12978::TRINITY_DN64810_c0_g1_i1-Cluster-4139.0-5.29774::g.12978 ORF type:5prime_partial len:169 (+) TRINITY_DN64810_c0_g1_i1-Cluster-4139.0-5.29774:2-508(+),169,0.5384615384615384,Cnem943 ,92,0.9782608695652174,0.5494505494505495,91,1,75,165,0,1,90,7.64595e-36,282.0
Gene.3778::TRINITY_DN69522_c0_g1_i1-Cluster-1996.6485-12.4::g.3778::m.3778 Gene.3778::TRINITY_DN69522_c0_g1_i1-Cluster-1996.6485-12.4::g.3778 ORF type:5prime_partial len:202 (+) TRINITY_DN69522_c0_g1_i1-Cluster-1996.6485-12.4:3-608(+),202,0.2623762376237624,Cnem104312 ,73,0.7534246575342466,0.36363636363636365,55,2,114,166,0,1,55,6.90716e-06,80.0
Gene.15399::TRINITY_DN7454_c0_g1_i1-Cluster-7438.0-3.10261::g.15399::m.15399 Gene.15399::TRINITY_DN7454_c0_g1_i1-Cluster-7438.0-3.10261::g.15399 ORF type:5prime_partial len:143 (+) TRINITY_DN7454_c0_g1_i1-Cluster-7438.0-3.10261:2-430(+),143,0.965034965034965,Cnem28994 ,156,0.8846153846153846,0.7681159420289855,138,0,5,142,0,19,156,5.98586e-80,575.0
Gene.9283::TRINITY_DN8903_c0_g2_i1-Cluster-6841.1-5.51391::g.9283::m.9283 Gene.9283::TRINITY_DN8903_c0_g2_i1-Cluster-6841.1-5.51391::g.9283 ORF type:5prime_partial len:185 (+) TRINITY_DN8903_c0_g2_i1-Cluster-6841.1-5.51391:3-557(+),185,0.9945945945945946,Cnem450 ,198,0.9141414141414141,0.5380434782608695,184,3,1,184,0,18,198,1.84691e-64,482.0
