query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.17758::c57743_g1_i2-Cluster-12191.20545-61.0886::g.17758::m.17758 Gene.17758::c57743_g1_i2-Cluster-12191.20545-61.0886::g.17758 ORF type:3prime_partial len:461 (+) c57743_g1_i2-Cluster-12191.20545-61.0886:174-1553(+),460,0.9739130434782609,Cnem2668 ,469,0.814498933901919,0.38427947598253276,458,86,4,451,0,3,384,1.3579e-68,557.0
Gene.17138::c57849_g1_i1-Cluster-12191.14342-172.178::g.17138::m.17138 Gene.17138::c57849_g1_i1-Cluster-12191.14342-172.178::g.17138 ORF type:5prime_partial len:232 (+) c57849_g1_i1-Cluster-12191.14342-172.178:2-697(+),232,0.8922413793103449,Cnem450 ,198,1.0,0.5528846153846154,208,11,25,231,0,1,198,7.14343e-76,562.0
Gene.11389::c58339_g1_i1-Cluster-12191.4776-28.1599::g.11389::m.11389 Gene.11389::c58339_g1_i1-Cluster-12191.4776-28.1599::g.11389 ORF type:complete len:575 (+) c58339_g1_i1-Cluster-12191.4776-28.1599:279-2003(+),575,0.9095652173913044,Cnem7323 ,543,0.9631675874769797,0.7743785850860421,523,0,52,574,0,21,543,0.0,2313.0
Gene.29292::c58625_g3_i1-Cluster-12191.25520-7.82321::g.29292::m.29292 Gene.29292::c58625_g3_i1-Cluster-12191.25520-7.82321::g.29292 ORF type:5prime_partial len:521 (+) c58625_g3_i1-Cluster-12191.25520-7.82321:1-1563(+),521,0.8829174664107485,Cnem3883 ,602,0.7641196013289037,0.908695652173913,460,0,1,460,0,143,602,0.0,2304.0
Gene.21260::c58625_g4_i1-Cluster-12191.25187-8.70548::g.21260::m.21260 Gene.21260::c58625_g4_i1-Cluster-12191.25187-8.70548::g.21260 ORF type:internal len:584 (+) c58625_g4_i1-Cluster-12191.25187-8.70548:1-1749(+),583,0.967409948542024,Cnem3883 ,602,0.9368770764119602,0.9078014184397163,564,0,9,572,0,39,602,0.0,2783.0
Gene.4242::c58680_g1_i1-Cluster-12191.26874-33.2427::g.4242::m.4242 Gene.4242::c58680_g1_i1-Cluster-12191.26874-33.2427::g.4242 ORF type:5prime_partial len:446 (+) c58680_g1_i1-Cluster-12191.26874-33.2427:3-1340(+),446,0.226457399103139,Cnem943 ,92,0.9239130434782609,0.37623762376237624,101,16,334,434,0,2,86,8.17424e-20,187.0
Gene.7799::c58984_g1_i1-Cluster-12191.22642-89.4188::g.7799::m.7799 Gene.7799::c58984_g1_i1-Cluster-12191.22642-89.4188::g.7799 ORF type:complete len:440 (-) c58984_g1_i1-Cluster-12191.22642-89.4188:169-1488(-),440,0.275,Cnem2744 ,115,0.9391304347826087,0.36065573770491804,122,15,314,434,0,7,114,2.61613e-17,170.0
Gene.13352::c59489_g1_i4-Cluster-12191.17266-157.272::g.13352::m.13352 Gene.13352::c59489_g1_i4-Cluster-12191.17266-157.272::g.13352 ORF type:5prime_partial len:191 (+) c59489_g1_i4-Cluster-12191.17266-157.272:1-573(+),191,0.743455497382199,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.9865771812080537,0.3741496598639456,147,5,42,183,0,1,147,1.78197e-28,240.0
Gene.24069::c59718_g3_i1-Cluster-12191.21965-32.7495::g.24069::m.24069 Gene.24069::c59718_g3_i1-Cluster-12191.21965-32.7495::g.24069 ORF type:5prime_partial len:143 (-) c59718_g3_i1-Cluster-12191.21965-32.7495:800-1228(-),143,0.5314685314685315,Cnem1504 ,77,0.987012987012987,0.35064935064935066,77,2,24,99,0,2,77,0.0170931,54.0
Gene.5475::c60102_g2_i2-Cluster-12191.20621-334.72::g.5475::m.5475 Gene.5475::c60102_g2_i2-Cluster-12191.20621-334.72::g.5475 ORF type:5prime_partial len:602 (+) c60102_g2_i2-Cluster-12191.20621-334.72:3-1808(+),602,0.29069767441860467,Cnem821 ,215,0.7581395348837209,0.4,175,12,211,385,0,38,200,1.15507e-41,359.0
Gene.15198::c61169_g1_i1-Cluster-12191.9730-3.5936::g.15198::m.15198 Gene.15198::c61169_g1_i1-Cluster-12191.9730-3.5936::g.15198 ORF type:5prime_partial len:241 (-) c61169_g1_i1-Cluster-12191.9730-3.5936:40-762(-),241,0.8838174273858921,Lsta_ME_v2_idb_32853 Lstag_sfc_18 ,267,0.7902621722846442,0.4604651162790698,215,6,13,225,0,53,263,2.16167e-61,474.0
Gene.20103::c82637_g1_i1-Cluster-14777.0-4.80918::g.20103::m.20103 Gene.20103::c82637_g1_i1-Cluster-14777.0-4.80918::g.20103 ORF type:internal len:175 (-) c82637_g1_i1-Cluster-14777.0-4.80918:1-522(-),174,0.5114942528735632,Cnem943 ,92,0.9565217391304348,0.5168539325842697,89,1,86,174,0,1,88,8.42442e-34,269.0
