query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.9826::c56809_g1_i2-Cluster-0.30560-3.0223::g.9826::m.9826 Gene.9826::c56809_g1_i2-Cluster-0.30560-3.0223::g.9826 ORF type:5prime_partial len:214 (-) c56809_g1_i2-Cluster-0.30560-3.0223:64-705(-),214,0.6962616822429907,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.7846153846153846,0.36774193548387096,155,8,63,211,0,41,193,2.85578e-29,251.0
Gene.7806::c59978_g1_i1-Cluster-0.12251-5.35627::g.7806::m.7806 Gene.7806::c59978_g1_i1-Cluster-0.12251-5.35627::g.7806 ORF type:5prime_partial len:275 (+) c59978_g1_i1-Cluster-0.12251-5.35627:3-827(+),275,0.7236363636363636,Cnem1323 ,206,0.9611650485436893,0.5678391959798995,199,1,69,267,0,1,198,1.92515e-88,650.0
Gene.24988::c63274_g2_i1-Cluster-17862.0-3.93941::g.24988::m.24988 Gene.24988::c63274_g2_i1-Cluster-17862.0-3.93941::g.24988 ORF type:5prime_partial len:233 (-) c63274_g2_i1-Cluster-17862.0-3.93941:161-859(-),233,0.6781115879828327,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.841025641025641,0.3515151515151515,165,8,73,230,0,30,193,4.45721e-30,258.0
Gene.11172::c63286_g1_i3-Cluster-19485.1-3.54942::g.11172::m.11172 Gene.11172::c63286_g1_i3-Cluster-19485.1-3.54942::g.11172 ORF type:5prime_partial len:294 (-) c63286_g1_i3-Cluster-19485.1-3.54942:72-953(-),294,0.5510204081632653,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8307692307692308,0.38461538461538464,169,14,130,291,0,32,193,2.30025e-32,278.0
Gene.19466::c64995_g1_i1-Cluster-23366.0-5.49923::g.19466::m.19466 Gene.19466::c64995_g1_i1-Cluster-23366.0-5.49923::g.19466 ORF type:complete len:333 (+) c64995_g1_i1-Cluster-23366.0-5.49923:99-1097(+),333,0.44144144144144143,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8051282051282052,0.37341772151898733,158,12,178,324,0,37,193,2.30448e-23,217.0
Gene.3911::c65145_g1_i1-Cluster-2906.0-9.08453::g.3911::m.3911 Gene.3911::c65145_g1_i1-Cluster-2906.0-9.08453::g.3911 ORF type:5prime_partial len:197 (+) c65145_g1_i1-Cluster-2906.0-9.08453:2-592(+),197,0.8020304568527918,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8153846153846154,0.36645962732919257,161,5,37,194,0,35,193,5.14487e-30,254.0
Gene.25934::c65765_g1_i2-Cluster-16237.0-8.99334::g.25934::m.25934 Gene.25934::c65765_g1_i2-Cluster-16237.0-8.99334::g.25934 ORF type:complete len:211 (-) c65765_g1_i2-Cluster-16237.0-8.99334:20-652(-),211,0.5639810426540285,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.8053691275167785,0.4083333333333333,120,1,22,140,0,24,143,3.16744e-28,240.0
Gene.8738::c67143_g1_i3-Cluster-0.24297-33.6762::g.8738::m.8738 Gene.8738::c67143_g1_i3-Cluster-0.24297-33.6762::g.8738 ORF type:complete len:672 (+) c67143_g1_i3-Cluster-0.24297-33.6762:168-2183(+),672,0.4895833333333333,Cnem248122 ,236,0.9788135593220338,0.3617021276595745,329,98,333,661,0,1,231,1.9869e-58,481.0
Gene.4871::c67185_g1_i2-Cluster-16987.0-12.4488::g.4871::m.4871 Gene.4871::c67185_g1_i2-Cluster-16987.0-12.4488::g.4871 ORF type:5prime_partial len:331 (-) c67185_g1_i2-Cluster-16987.0-12.4488:195-1187(-),331,0.1933534743202417,Cnem104312 ,73,0.8493150684931506,0.4375,64,2,267,330,0,1,62,1.94388e-14,144.0
Gene.23592::c67513_g1_i1-Cluster-0.21726-206.727::g.23592::m.23592 Gene.23592::c67513_g1_i1-Cluster-0.21726-206.727::g.23592 ORF type:complete len:152 (+) c67513_g1_i1-Cluster-0.21726-206.727:182-637(+),152,0.868421052631579,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.8926174496644296,0.37593984962406013,133,1,1,132,0,1,133,4.41325e-28,234.0
Gene.16905::c68523_g1_i1-Cluster-0.5015-10.0274::g.16905::m.16905 Gene.16905::c68523_g1_i1-Cluster-0.5015-10.0274::g.16905 ORF type:complete len:139 (+) c68523_g1_i1-Cluster-0.5015-10.0274:799-1215(+),139,0.9856115107913669,Cnem28994 ,156,0.8782051282051282,0.8394160583941606,137,0,1,137,0,19,155,8.33879e-87,620.0
Gene.1046::c68732_g4_i1-Cluster-9462.2-3.76533::g.1046::m.1046 Gene.1046::c68732_g4_i1-Cluster-9462.2-3.76533::g.1046 ORF type:3prime_partial len:352 (+) c68732_g4_i1-Cluster-9462.2-3.76533:213-1265(+),351,0.452991452991453,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8461538461538461,0.36363636363636365,165,6,193,351,0,29,193,4.35356e-31,272.0
Gene.1045::c68732_g7_i1-Cluster-9462.4-9.19184::g.1045::m.1045 Gene.1045::c68732_g7_i1-Cluster-9462.4-9.19184::g.1045 ORF type:5prime_partial len:191 (+) c68732_g7_i1-Cluster-9462.4-9.19184:1-573(+),191,0.8952879581151832,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8871794871794871,0.3735632183908046,174,4,18,188,0,21,193,3.09471e-35,289.0
Gene.14156::c69286_g1_i1-Cluster-0.20123-86.2331::g.14156::m.14156 Gene.14156::c69286_g1_i1-Cluster-0.20123-86.2331::g.14156 ORF type:complete len:212 (+) c69286_g1_i1-Cluster-0.20123-86.2331:188-823(+),212,0.9905660377358491,Cnem450 ,198,0.9949494949494949,0.4857142857142857,210,13,1,210,0,1,197,7.64522e-68,507.0
Gene.24469::c69388_g2_i1-Cluster-0.26197-31.8753::g.24469::m.24469 Gene.24469::c69388_g2_i1-Cluster-0.26197-31.8753::g.24469 ORF type:complete len:394 (-) c69388_g2_i1-Cluster-0.26197-31.8753:657-1838(-),394,0.2512690355329949,Cnem943 ,92,0.9456521739130435,0.3939393939393939,99,12,290,388,0,3,89,4.65725e-22,202.0
Gene.27733::c69415_g1_i2-Cluster-0.27190-9.48667::g.27733::m.27733 Gene.27733::c69415_g1_i2-Cluster-0.27190-9.48667::g.27733 ORF type:5prime_partial len:310 (-) c69415_g1_i2-Cluster-0.27190-9.48667:132-1061(-),310,0.5516129032258065,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8256410256410256,0.3583815028901734,173,14,136,306,0,32,192,9.63083e-30,261.0
Gene.14532::c69588_g1_i1-Cluster-21677.2-6.71716::g.14532::m.14532 Gene.14532::c69588_g1_i1-Cluster-21677.2-6.71716::g.14532 ORF type:5prime_partial len:476 (+) c69588_g1_i1-Cluster-21677.2-6.71716:2-1429(+),476,0.12394957983193278,Cnem104312 ,73,0.7534246575342466,0.3728813559322034,59,4,380,438,0,1,55,1.99075e-09,109.0
Gene.14532::c69588_g1_i1-Cluster-21677.2-6.71716::g.14532::m.14532 Gene.14532::c69588_g1_i1-Cluster-21677.2-6.71716::g.14532 ORF type:5prime_partial len:476 (+) c69588_g1_i1-Cluster-21677.2-6.71716:2-1429(+),476,0.12605042016806722,Cnem104312 ,73,0.7671232876712328,0.3709677419354839,62,8,115,174,0,1,56,2.26944e-07,94.0
Gene.20964::c69588_g1_i2-Cluster-21677.3-4.25515::g.20964::m.20964 Gene.20964::c69588_g1_i2-Cluster-21677.3-4.25515::g.20964 ORF type:complete len:317 (+) c69588_g1_i2-Cluster-21677.3-4.25515:143-1093(+),317,0.1861198738170347,Cnem104312 ,73,0.7534246575342466,0.3728813559322034,59,4,221,279,0,1,55,1.93532e-09,107.0
Gene.11333::c69708_g1_i1-Cluster-0.8906-6.3107::g.11333::m.11333 Gene.11333::c69708_g1_i1-Cluster-0.8906-6.3107::g.11333 ORF type:complete len:610 (+) c69708_g1_i1-Cluster-0.8906-6.3107:309-2138(+),610,0.5131147540983606,Cnem2858 ,314,1.0,0.6019108280254777,314,1,125,437,0,1,314,2.78916e-146,1076.0
Gene.11333::c69708_g1_i1-Cluster-0.8906-6.3107::g.11333::m.11333 Gene.11333::c69708_g1_i1-Cluster-0.8906-6.3107::g.11333 ORF type:complete len:610 (+) c69708_g1_i1-Cluster-0.8906-6.3107:309-2138(+),610,0.42295081967213116,Cnem58150 ,262,0.9770992366412213,0.35984848484848486,264,14,48,305,0,1,256,1.15283e-48,413.0
Gene.22425::c69726_g1_i2-Cluster-0.7845-34.066::g.22425::m.22425 Gene.22425::c69726_g1_i2-Cluster-0.7845-34.066::g.22425 ORF type:complete len:329 (-) c69726_g1_i2-Cluster-0.7845-34.066:183-1169(-),329,0.48328267477203646,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8256410256410256,0.3558282208588957,163,6,168,326,0,33,193,5.44712e-31,270.0
Gene.20266::c70012_g2_i1-Cluster-0.27600-11.0074::g.20266::m.20266 Gene.20266::c70012_g2_i1-Cluster-0.27600-11.0074::g.20266 ORF type:complete len:318 (-) c70012_g2_i1-Cluster-0.27600-11.0074:1041-1994(-),318,0.5094339622641509,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8102564102564103,0.3719512195121951,164,8,154,315,0,36,193,1.3689e-30,267.0
Gene.2528::c70019_g1_i1-Cluster-0.12820-11.0418::g.2528::m.2528 Gene.2528::c70019_g1_i1-Cluster-0.12820-11.0418::g.2528 ORF type:3prime_partial len:349 (+) c70019_g1_i1-Cluster-0.12820-11.0418:466-1509(+),348,0.3994252873563218,Cnem169764 ,185,0.7513513513513513,0.7697841726618705,139,0,69,207,0,45,183,8.03965e-76,572.0
Gene.24532::c70249_g1_i6-Cluster-0.18914-9.5857::g.24532::m.24532 Gene.24532::c70249_g1_i6-Cluster-0.18914-9.5857::g.24532 ORF type:complete len:427 (+) c70249_g1_i6-Cluster-0.18914-9.5857:95-1375(+),427,0.21779859484777517,Cnem943 ,92,0.9782608695652174,0.5053763440860215,93,3,333,425,0,2,91,1.09076e-31,271.0
Gene.10917::c70586_g1_i1-Cluster-0.24438-15.5189::g.10917::m.10917 Gene.10917::c70586_g1_i1-Cluster-0.24438-15.5189::g.10917 ORF type:5prime_partial len:250 (+) c70586_g1_i1-Cluster-0.24438-15.5189:2-751(+),250,0.632,Cnem21112 ,174,0.9080459770114943,0.5426829268292683,164,12,44,201,0,4,161,1.39243e-39,321.0
Gene.15965::c71112_g1_i2-Cluster-0.13227-11.5842::g.15965::m.15965 Gene.15965::c71112_g1_i2-Cluster-0.13227-11.5842::g.15965 ORF type:5prime_partial len:249 (+) c71112_g1_i2-Cluster-0.13227-11.5842:1-747(+),249,0.9196787148594378,Cnem7508 ,241,0.970954356846473,0.5560165975103735,241,19,20,248,0,8,241,3.17194e-92,676.0
Gene.15965::c71112_g1_i2-Cluster-0.13227-11.5842::g.15965::m.15965 Gene.15965::c71112_g1_i2-Cluster-0.13227-11.5842::g.15965 ORF type:5prime_partial len:249 (+) c71112_g1_i2-Cluster-0.13227-11.5842:1-747(+),249,0.8273092369477911,Lsta_ME_v2_idb_71081 Lstag_sfc_20a ,243,0.8683127572016461,0.5963302752293578,218,19,43,248,0,33,243,2.32014e-89,657.0
Gene.15965::c71112_g1_i2-Cluster-0.13227-11.5842::g.15965::m.15965 Gene.15965::c71112_g1_i2-Cluster-0.13227-11.5842::g.15965 ORF type:5prime_partial len:249 (+) c71112_g1_i2-Cluster-0.13227-11.5842:1-747(+),249,0.8995983935742972,Lsta_ME_v2_idb_71083 Lstag_sfc_20b ,257,0.914396887159533,0.5269709543568465,241,23,25,248,0,23,257,1.32065e-83,620.0
Gene.1751::c71266_g3_i1-Cluster-4735.0-12.3337::g.1751::m.1751 Gene.1751::c71266_g3_i1-Cluster-4735.0-12.3337::g.1751 ORF type:5prime_partial len:430 (+) c71266_g3_i1-Cluster-4735.0-12.3337:2-1291(+),430,0.3697674418604651,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8461538461538461,0.37349397590361444,166,8,269,427,0,29,193,1.87075e-34,300.0
Gene.407::c71361_g1_i1-Cluster-0.12274-6.6759::g.407::m.407 Gene.407::c71361_g1_i1-Cluster-0.12274-6.6759::g.407 ORF type:complete len:372 (-) c71361_g1_i1-Cluster-0.12274-6.6759:175-1290(-),372,0.6021505376344086,Cnem6176 ,235,0.8936170212765957,0.5223214285714286,224,14,147,370,0,25,234,9.87302e-75,572.0
Gene.6085::c71583_g4_i1-Cluster-0.10711-29.4455::g.6085::m.6085 Gene.6085::c71583_g4_i1-Cluster-0.10711-29.4455::g.6085 ORF type:complete len:419 (+) c71583_g4_i1-Cluster-0.10711-29.4455:82-1338(+),419,0.26014319809069214,Cnem943 ,92,1.0,0.3761467889908257,109,17,306,414,0,1,92,1.86616e-20,191.0
Gene.9539::c71796_g2_i1-Cluster-6050.0-4.19347::g.9539::m.9539 Gene.9539::c71796_g2_i1-Cluster-6050.0-4.19347::g.9539 ORF type:5prime_partial len:312 (+) c71796_g2_i1-Cluster-6050.0-4.19347:3-938(+),312,0.5064102564102564,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8358974358974359,0.3597560975609756,164,7,152,309,0,30,192,5.91582e-27,241.0
Gene.8148::c72068_g1_i1-Cluster-0.31925-9.22136::g.8148::m.8148 Gene.8148::c72068_g1_i1-Cluster-0.31925-9.22136::g.8148 ORF type:complete len:377 (-) c72068_g1_i1-Cluster-0.31925-9.22136:4546-5676(-),377,0.2440318302387268,Cnem943 ,92,1.0,0.6086956521739131,92,0,285,376,0,1,92,2.82512e-38,314.0
Gene.24646::c72339_g1_i4-Cluster-0.24538-6.71749::g.24646::m.24646 Gene.24646::c72339_g1_i4-Cluster-0.24538-6.71749::g.24646 ORF type:5prime_partial len:283 (-) c72339_g1_i4-Cluster-0.24538-6.71749:61-909(-),283,0.9575971731448764,Cnem2858 ,314,0.8630573248407644,0.3626373626373626,273,4,1,271,0,11,281,9.52637e-59,464.0
Gene.2451::c72436_g2_i1-Cluster-0.25630-8.03193::g.2451::m.2451 Gene.2451::c72436_g2_i1-Cluster-0.25630-8.03193::g.2451 ORF type:complete len:622 (-) c72436_g2_i1-Cluster-0.25630-8.03193:313-2178(-),622,0.9003215434083601,Cnem3883 ,602,0.9302325581395349,0.9285714285714286,560,0,2,561,0,43,602,0.0,2825.0
Gene.16143::c72651_g1_i1-Cluster-0.22-19.7079::g.16143::m.16143 Gene.16143::c72651_g1_i1-Cluster-0.22-19.7079::g.16143 ORF type:5prime_partial len:521 (-) c72651_g1_i1-Cluster-0.22-19.7079:1922-3484(-),521,0.9904030710172744,Cnem1237 ,518,1.0,0.9247104247104247,518,2,5,520,0,1,518,0.0,2563.0
Gene.20089::c72821_g1_i1-Cluster-0.26078-580.805::g.20089::m.20089 Gene.20089::c72821_g1_i1-Cluster-0.26078-580.805::g.20089 ORF type:complete len:451 (+) c72821_g1_i1-Cluster-0.26078-580.805:239-1591(+),451,0.9866962305986696,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.7698961937716263,0.7033707865168539,445,0,6,450,0,8,452,0.0,1589.0
Gene.20089::c72821_g1_i1-Cluster-0.26078-580.805::g.20089::m.20089 Gene.20089::c72821_g1_i1-Cluster-0.26078-580.805::g.20089 ORF type:complete len:451 (+) c72821_g1_i1-Cluster-0.26078-580.805:239-1591(+),451,0.9822616407982262,Cnem572 ,450,0.98,0.690744920993228,443,2,6,448,0,10,450,0.0,1562.0
Gene.1397::c73130_g1_i4-Cluster-0.419-19.5124::g.1397::m.1397 Gene.1397::c73130_g1_i4-Cluster-0.419-19.5124::g.1397 ORF type:complete len:528 (+) c73130_g1_i4-Cluster-0.419-19.5124:123-1706(+),528,0.9810606060606061,Cnem31170 ,464,0.9913793103448276,0.4420849420849421,518,58,7,524,0,5,464,3.68475e-157,1155.0
Gene.1397::c73130_g1_i4-Cluster-0.419-19.5124::g.1397::m.1397 Gene.1397::c73130_g1_i4-Cluster-0.419-19.5124::g.1397 ORF type:complete len:528 (+) c73130_g1_i4-Cluster-0.419-19.5124:123-1706(+),528,0.3939393939393939,Cnem1323 ,206,0.9902912621359223,0.42788461538461536,208,4,319,526,0,1,204,1.87746e-61,492.0
Gene.19353::c73224_g1_i1-Cluster-0.16729-16.124::g.19353::m.19353 Gene.19353::c73224_g1_i1-Cluster-0.16729-16.124::g.19353 ORF type:complete len:821 (+) c73224_g1_i1-Cluster-0.16729-16.124:102-2564(+),821,0.6784409257003654,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.8821705426356589,0.3781942078364566,587,48,263,819,0,73,641,1.04224e-124,980.0
Gene.22882::c91005_g1_i1-Cluster-9895.0-2.02962::g.22882::m.22882 Gene.22882::c91005_g1_i1-Cluster-9895.0-2.02962::g.22882 ORF type:internal len:181 (-) c91005_g1_i1-Cluster-9895.0-2.02962:2-541(-),180,0.4722222222222222,Cnem943 ,92,0.8695652173913043,0.611764705882353,85,5,96,180,0,11,90,8.85184e-35,276.0
Gene.567::c96569_g1_i1-Cluster-6629.1-1.99954::g.567::m.567 Gene.567::c96569_g1_i1-Cluster-6629.1-1.99954::g.567 ORF type:5prime_partial len:173 (-) c96569_g1_i1-Cluster-6629.1-1.99954:76-594(-),173,0.9479768786127167,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8358974358974359,0.36470588235294116,170,13,7,170,0,31,193,2.75102e-36,294.0
