query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.17934::c38860_g1_i1-Cluster-17653.52-4.5709::g.17934::m.17934 Gene.17934::c38860_g1_i1-Cluster-17653.52-4.5709::g.17934 ORF type:3prime_partial len:522 (+) c38860_g1_i1-Cluster-17653.52-4.5709:202-1764(+),521,0.7773512476007678,Cnem572 ,450,0.8911111111111111,0.41975308641975306,405,4,117,521,0,15,415,2.94323e-95,741.0
Gene.19358::c39018_g1_i1-Cluster-17653.14485-141.395::g.19358::m.19358 Gene.19358::c39018_g1_i1-Cluster-17653.14485-141.395::g.19358 ORF type:complete len:445 (+) c39018_g1_i1-Cluster-17653.14485-141.395:303-1637(+),445,0.9842696629213483,Lsta_ME_v2_idb_97925 Lstag_sfc_21 ,442,0.9909502262443439,0.5045045045045045,444,12,7,444,0,5,442,6.5726e-157,1142.0
Gene.19358::c39018_g1_i1-Cluster-17653.14485-141.395::g.19358::m.19358 Gene.19358::c39018_g1_i1-Cluster-17653.14485-141.395::g.19358 ORF type:complete len:445 (+) c39018_g1_i1-Cluster-17653.14485-141.395:303-1637(+),445,0.9775280898876404,Cnem31170 ,464,0.9849137931034483,0.3739130434782609,460,28,10,444,0,8,464,6.70079e-110,833.0
Gene.19358::c39018_g1_i1-Cluster-17653.14485-141.395::g.19358::m.19358 Gene.19358::c39018_g1_i1-Cluster-17653.14485-141.395::g.19358 ORF type:complete len:445 (+) c39018_g1_i1-Cluster-17653.14485-141.395:303-1637(+),445,0.44719101123595506,Cnem1323 ,206,0.9611650485436893,0.6080402010050251,199,1,241,439,0,1,198,1.03986e-94,708.0
Gene.19699::c39078_g1_i1-Cluster-6747.0-37.2322::g.19699::m.19699 Gene.19699::c39078_g1_i1-Cluster-6747.0-37.2322::g.19699 ORF type:complete len:395 (+) c39078_g1_i1-Cluster-6747.0-37.2322:63-1247(+),395,0.23544303797468355,Cnem943 ,92,0.8804347826086957,0.43010752688172044,93,12,290,382,0,3,83,4.64502e-22,202.0
Gene.23736::c39513_g1_i1-Cluster-17653.16214-31.6422::g.23736::m.23736 Gene.23736::c39513_g1_i1-Cluster-17653.16214-31.6422::g.23736 ORF type:complete len:519 (+) c39513_g1_i1-Cluster-17653.16214-31.6422:168-1724(+),519,0.2947976878612717,Cnem169764 ,185,0.8216216216216217,0.7189542483660131,153,1,63,215,0,34,185,1.21774e-71,558.0
Gene.19268::c39624_g1_i1-Cluster-11806.0-15.2834::g.19268::m.19268 Gene.19268::c39624_g1_i1-Cluster-11806.0-15.2834::g.19268 ORF type:complete len:414 (-) c39624_g1_i1-Cluster-11806.0-15.2834:222-1463(-),414,0.9879227053140096,Lsta_ME_v2_idb_53476 Lstag_sfc_33 ,466,0.9785407725321889,0.3779697624190065,463,61,1,409,0,2,457,3.24633e-97,746.0
Gene.7158::c40252_g1_i2-Cluster-17653.17456-12.1048::g.7158::m.7158 Gene.7158::c40252_g1_i2-Cluster-17653.17456-12.1048::g.7158 ORF type:complete len:139 (-) c40252_g1_i2-Cluster-17653.17456-12.1048:428-844(-),139,0.9928057553956835,Cnem28994 ,156,0.8846153846153846,0.782608695652174,138,0,1,138,0,19,156,2.44448e-80,577.0
Gene.6546::c40985_g1_i3-Cluster-17653.15875-6.82945::g.6546::m.6546 Gene.6546::c40985_g1_i3-Cluster-17653.15875-6.82945::g.6546 ORF type:complete len:531 (+) c40985_g1_i3-Cluster-17653.15875-6.82945:153-1745(+),531,0.9717514124293786,Cnem31170 ,464,0.9892241379310345,0.4186046511627907,516,57,13,528,0,6,464,3.83212e-142,1056.0
Gene.6546::c40985_g1_i3-Cluster-17653.15875-6.82945::g.6546::m.6546 Gene.6546::c40985_g1_i3-Cluster-17653.15875-6.82945::g.6546 ORF type:complete len:531 (+) c40985_g1_i3-Cluster-17653.15875-6.82945:153-1745(+),531,0.3879472693032015,Cnem1323 ,206,0.9805825242718447,0.4174757281553398,206,4,323,528,0,1,202,1.10711e-58,473.0
Gene.10712::c41414_g2_i6-Cluster-17653.5534-20.405::g.10712::m.10712 Gene.10712::c41414_g2_i6-Cluster-17653.5534-20.405::g.10712 ORF type:complete len:635 (-) c41414_g2_i6-Cluster-17653.5534-20.405:637-2541(-),635,0.6803149606299213,Cnem572 ,450,0.9644444444444444,0.3704545454545455,440,14,40,471,0,15,448,6.69304e-79,639.0
Gene.5877::c41534_g2_i1-Cluster-17653.11049-310.896::g.5877::m.5877 Gene.5877::c41534_g2_i1-Cluster-17653.11049-310.896::g.5877 ORF type:complete len:454 (-) c41534_g2_i1-Cluster-17653.11049-310.896:2111-3472(-),454,0.9823788546255506,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.773356401384083,0.7203579418344519,447,1,8,453,0,6,452,0.0,1637.0
Gene.5877::c41534_g2_i1-Cluster-17653.11049-310.896::g.5877::m.5877 Gene.5877::c41534_g2_i1-Cluster-17653.11049-310.896::g.5877 ORF type:complete len:454 (-) c41534_g2_i1-Cluster-17653.11049-310.896:2111-3472(-),454,0.9933920704845814,Cnem572 ,450,1.0,0.6851441241685144,451,1,1,451,0,1,450,0.0,1575.0
Gene.21842::c41534_g2_i2-Cluster-17653.13835-144.108::g.21842::m.21842 Gene.21842::c41534_g2_i2-Cluster-17653.13835-144.108::g.21842 ORF type:complete len:580 (-) c41534_g2_i2-Cluster-17653.13835-144.108:2145-3884(-),580,0.9862068965517241,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9913494809688581,0.7417102966841187,573,1,8,579,0,6,578,0.0,2219.0
Gene.21842::c41534_g2_i2-Cluster-17653.13835-144.108::g.21842::m.21842 Gene.21842::c41534_g2_i2-Cluster-17653.13835-144.108::g.21842 ORF type:complete len:580 (-) c41534_g2_i2-Cluster-17653.13835-144.108:2145-3884(-),580,0.7775862068965518,Cnem572 ,450,1.0,0.6851441241685144,451,1,1,451,0,1,450,0.0,1577.0
Gene.21778::c41610_g1_i3-Cluster-17653.12318-152.372::g.21778::m.21778 Gene.21778::c41610_g1_i3-Cluster-17653.12318-152.372::g.21778 ORF type:complete len:650 (-) c41610_g1_i3-Cluster-17653.12318-152.372:1138-3087(-),650,0.9030769230769231,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9792387543252595,0.5672913117546848,587,21,62,648,0,11,576,0.0,1667.0
Gene.21778::c41610_g1_i3-Cluster-17653.12318-152.372::g.21778::m.21778 Gene.21778::c41610_g1_i3-Cluster-17653.12318-152.372::g.21778 ORF type:complete len:650 (-) c41610_g1_i3-Cluster-17653.12318-152.372:1138-3087(-),650,0.7,Cnem572 ,450,0.9955555555555555,0.5851528384279476,458,13,50,504,0,1,448,7.685e-177,1295.0
Gene.5033::c42981_g1_i1-Cluster-6443.0-2.33697::g.5033::m.5033 Gene.5033::c42981_g1_i1-Cluster-6443.0-2.33697::g.5033 ORF type:5prime_partial len:277 (-) c42981_g1_i1-Cluster-6443.0-2.33697:37-867(-),277,0.6967509025270758,Cnem1323 ,206,0.970873786407767,0.3645320197044335,203,13,83,275,0,3,202,1.38383e-41,340.0
Gene.14240::c43763_g1_i1-Cluster-17675.1-2.42814::g.14240::m.14240 Gene.14240::c43763_g1_i1-Cluster-17675.1-2.42814::g.14240 ORF type:5prime_partial len:148 (+) c43763_g1_i1-Cluster-17675.1-2.42814:3-446(+),148,0.6283783783783784,Cnem4282 ,111,0.8378378378378378,0.5698924731182796,93,0,4,96,0,19,111,1.79095e-40,312.0
Gene.10762::c62638_g1_i1-Cluster-17023.0-2.52702::g.10762::m.10762 Gene.10762::c62638_g1_i1-Cluster-17023.0-2.52702::g.10762 ORF type:5prime_partial len:201 (-) c62638_g1_i1-Cluster-17023.0-2.52702:100-702(-),201,0.5373134328358209,Cnem4282 ,111,0.9819819819819819,0.6330275229357798,109,1,70,177,0,1,109,1.1607e-49,378.0
Gene.14802::c6359_g1_i1-Cluster-1608.0-3.88999::g.14802::m.14802 Gene.14802::c6359_g1_i1-Cluster-1608.0-3.88999::g.14802 ORF type:internal len:131 (-) c6359_g1_i1-Cluster-1608.0-3.88999:1-390(-),130,0.4076923076923077,Cnem104312 ,73,0.7534246575342466,0.38181818181818183,55,2,45,97,0,1,55,2.18783e-08,95.0
Gene.19597::c71016_g1_i1-Cluster-17653.7943-7.3403::g.19597::m.19597 Gene.19597::c71016_g1_i1-Cluster-17653.7943-7.3403::g.19597 ORF type:5prime_partial len:396 (-) c71016_g1_i1-Cluster-17653.7943-7.3403:144-1331(-),396,0.39646464646464646,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8461538461538461,0.3508771929824561,171,20,232,388,0,29,193,1.55531e-23,221.0
Gene.1818::c78747_g1_i1-Cluster-17653.12557-171.25::g.1818::m.1818 Gene.1818::c78747_g1_i1-Cluster-17653.12557-171.25::g.1818 ORF type:5prime_partial len:502 (+) c78747_g1_i1-Cluster-17653.12557-171.25:3-1508(+),502,0.3386454183266932,Cnem821 ,215,0.7627906976744186,0.40588235294117647,170,6,63,232,0,37,200,1.67679e-42,361.0
