query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.13572::c34886_g1_i1-Cluster-3867.0-9.04061::g.13572::m.13572 Gene.13572::c34886_g1_i1-Cluster-3867.0-9.04061::g.13572 ORF type:complete len:427 (+) c34886_g1_i1-Cluster-3867.0-9.04061:101-1381(+),427,0.21779859484777517,Cnem943 ,92,0.9782608695652174,0.5161290322580645,93,3,333,425,0,2,91,1.4676e-32,277.0
Gene.10280::c37346_g1_i1-Cluster-8383.0-6.8799::g.10280::m.10280 Gene.10280::c37346_g1_i1-Cluster-8383.0-6.8799::g.10280 ORF type:5prime_partial len:301 (-) c37346_g1_i1-Cluster-8383.0-6.8799:358-1260(-),301,0.53156146179402,Cnem21112 ,174,0.9022988505747126,0.5357142857142857,168,19,93,252,0,1,157,5.25932e-40,328.0
Gene.3039::c38543_g1_i1-Cluster-10784.0-11.8563::g.3039::m.3039 Gene.3039::c38543_g1_i1-Cluster-10784.0-11.8563::g.3039 ORF type:complete len:275 (+) c38543_g1_i1-Cluster-10784.0-11.8563:190-1014(+),275,0.7563636363636363,Cnem7508 ,241,0.8921161825726142,0.5590909090909091,220,17,65,272,0,26,240,1.32689e-81,608.0
Gene.3039::c38543_g1_i1-Cluster-10784.0-11.8563::g.3039::m.3039 Gene.3039::c38543_g1_i1-Cluster-10784.0-11.8563::g.3039 ORF type:complete len:275 (+) c38543_g1_i1-Cluster-10784.0-11.8563:190-1014(+),275,0.7454545454545455,Lsta_ME_v2_idb_71081 Lstag_sfc_20a ,243,0.8724279835390947,0.543778801843318,217,17,68,272,0,31,242,1.0615e-80,603.0
Gene.3039::c38543_g1_i1-Cluster-10784.0-11.8563::g.3039::m.3039 Gene.3039::c38543_g1_i1-Cluster-10784.0-11.8563::g.3039 ORF type:complete len:275 (+) c38543_g1_i1-Cluster-10784.0-11.8563:190-1014(+),275,0.7527272727272727,Lsta_ME_v2_idb_71083 Lstag_sfc_20b ,257,0.8521400778210116,0.5133928571428571,224,22,66,272,0,38,256,2.76419e-72,548.0
Gene.11940::c38593_g1_i1-Cluster-9349.13062-70.7651::g.11940::m.11940 Gene.11940::c38593_g1_i1-Cluster-9349.13062-70.7651::g.11940 ORF type:complete len:433 (+) c38593_g1_i1-Cluster-9349.13062-70.7651:443-1741(+),433,0.976905311778291,Lsta_ME_v2_idb_97925 Lstag_sfc_21 ,442,0.9841628959276018,0.4863013698630137,438,18,10,432,0,8,442,1.90706e-149,1092.0
Gene.11940::c38593_g1_i1-Cluster-9349.13062-70.7651::g.11940::m.11940 Gene.11940::c38593_g1_i1-Cluster-9349.13062-70.7651::g.11940 ORF type:complete len:433 (+) c38593_g1_i1-Cluster-9349.13062-70.7651:443-1741(+),433,0.9699769053117783,Cnem31170 ,464,0.9806034482758621,0.36323851203501095,457,39,6,425,0,4,458,7.07285e-108,818.0
Gene.11940::c38593_g1_i1-Cluster-9349.13062-70.7651::g.11940::m.11940 Gene.11940::c38593_g1_i1-Cluster-9349.13062-70.7651::g.11940 ORF type:complete len:433 (+) c38593_g1_i1-Cluster-9349.13062-70.7651:443-1741(+),433,0.4618937644341801,Cnem1323 ,206,0.9660194174757282,0.585,200,1,229,428,0,1,199,8.38188e-93,694.0
Gene.15539::c38867_g1_i1-Cluster-9349.9417-32.1496::g.15539::m.15539 Gene.15539::c38867_g1_i1-Cluster-9349.9417-32.1496::g.15539 ORF type:complete len:419 (-) c38867_g1_i1-Cluster-9349.9417-32.1496:1197-2453(-),419,0.26014319809069214,Cnem943 ,92,1.0,0.3761467889908257,109,17,306,414,0,1,92,1.28099e-20,192.0
Gene.7715::c38957_g1_i1-Cluster-9349.4622-52.5827::g.7715::m.7715 Gene.7715::c38957_g1_i1-Cluster-9349.4622-52.5827::g.7715 ORF type:complete len:557 (-) c38957_g1_i1-Cluster-9349.4622-52.5827:68-1738(-),557,0.3052064631956912,Cnem1188 ,179,0.9497206703910615,0.5380116959064327,171,2,143,312,0,10,179,8.85696e-64,507.0
Gene.7715::c38957_g1_i1-Cluster-9349.4622-52.5827::g.7715::m.7715 Gene.7715::c38957_g1_i1-Cluster-9349.4622-52.5827::g.7715 ORF type:complete len:557 (-) c38957_g1_i1-Cluster-9349.4622-52.5827:68-1738(-),557,0.1992818671454219,Cnem4282 ,111,1.0,0.5855855855855856,111,0,444,554,0,1,111,1.33167e-44,368.0
Gene.13761::c38972_g1_i1-Cluster-9349.8941-801.752::g.13761::m.13761 Gene.13761::c38972_g1_i1-Cluster-9349.8941-801.752::g.13761 ORF type:5prime_partial len:210 (+) c38972_g1_i1-Cluster-9349.8941-801.752:2-631(+),210,0.9380952380952381,Cnem450 ,198,0.9949494949494949,0.6598984771573604,197,0,13,209,0,2,198,5.13942e-97,699.0
Gene.13581::c39090_g1_i1-Cluster-15707.1-26.5822::g.13581::m.13581 Gene.13581::c39090_g1_i1-Cluster-15707.1-26.5822::g.13581 ORF type:3prime_partial len:350 (+) c39090_g1_i1-Cluster-15707.1-26.5822:176-1222(+),349,0.4068767908309456,Cnem169764 ,185,0.7675675675675676,0.7535211267605634,142,0,73,214,0,44,185,1.01801e-74,565.0
Gene.18806::c39134_g1_i1-Cluster-11762.0-30.8375::g.18806::m.18806 Gene.18806::c39134_g1_i1-Cluster-11762.0-30.8375::g.18806 ORF type:complete len:333 (+) c39134_g1_i1-Cluster-11762.0-30.8375:174-1172(+),333,0.46546546546546547,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8256410256410256,0.3558282208588957,163,10,178,332,0,33,193,4.53797e-22,208.0
Gene.7174::c39480_g1_i1-Cluster-9349.11267-142.31::g.7174::m.7174 Gene.7174::c39480_g1_i1-Cluster-9349.11267-142.31::g.7174 ORF type:5prime_partial len:583 (+) c39480_g1_i1-Cluster-9349.11267-142.31:3-1751(+),583,0.2915951972555746,Cnem821 ,215,0.7627906976744186,0.4470588235294118,170,6,146,315,0,37,200,5.2662e-44,375.0
Gene.2700::c39617_g4_i1-Cluster-9349.9835-967.679::g.2700::m.2700 Gene.2700::c39617_g4_i1-Cluster-9349.9835-967.679::g.2700 ORF type:3prime_partial len:517 (-) c39617_g4_i1-Cluster-9349.9835-967.679:1-1548(-),516,0.8255813953488372,Cnem572 ,450,0.9288888888888889,0.5422535211267606,426,8,66,491,0,13,430,9.86517e-159,1163.0
Gene.9300::c39617_g4_i2-Cluster-9349.8893-1845.58::g.9300::m.9300 Gene.9300::c39617_g4_i2-Cluster-9349.8893-1845.58::g.9300 ORF type:3prime_partial len:558 (-) c39617_g4_i2-Cluster-9349.8893-1845.58:1-1671(-),557,0.8922800718132855,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.856401384083045,0.49700598802395207,501,10,59,555,0,7,501,2.83491e-165,1222.0
Gene.9300::c39617_g4_i2-Cluster-9349.8893-1845.58::g.9300::m.9300 Gene.9300::c39617_g4_i2-Cluster-9349.8893-1845.58::g.9300 ORF type:3prime_partial len:558 (-) c39617_g4_i2-Cluster-9349.8893-1845.58:1-1671(-),557,0.7737881508078994,Cnem572 ,450,0.94,0.5591647331786543,431,8,63,493,0,13,435,6.7358e-163,1194.0
Gene.9001::c39953_g2_i2-Cluster-9349.9951-167.472::g.9001::m.9001 Gene.9001::c39953_g2_i2-Cluster-9349.9951-167.472::g.9001 ORF type:5prime_partial len:463 (+) c39953_g2_i2-Cluster-9349.9951-167.472:3-1391(+),463,0.8855291576673866,Lsta_ME_v2_idb_97925 Lstag_sfc_21 ,442,0.9479638009049773,0.48699763593380613,423,17,53,462,0,24,442,2.7866e-142,1048.0
Gene.9001::c39953_g2_i2-Cluster-9349.9951-167.472::g.9001::m.9001 Gene.9001::c39953_g2_i2-Cluster-9349.9951-167.472::g.9001 ORF type:5prime_partial len:463 (+) c39953_g2_i2-Cluster-9349.9951-167.472:3-1391(+),463,0.8812095032397408,Cnem31170 ,464,0.9461206896551724,0.3506787330316742,442,37,55,462,0,26,464,2.24353e-102,785.0
Gene.9001::c39953_g2_i2-Cluster-9349.9951-167.472::g.9001::m.9001 Gene.9001::c39953_g2_i2-Cluster-9349.9951-167.472::g.9001 ORF type:5prime_partial len:463 (+) c39953_g2_i2-Cluster-9349.9951-167.472:3-1391(+),463,0.4298056155507559,Cnem1323 ,206,0.9611650485436893,0.5678391959798995,199,1,259,457,0,1,198,1.63673e-86,655.0
Gene.11620::c40277_g2_i4-Cluster-9349.7413-20.3824::g.11620::m.11620 Gene.11620::c40277_g2_i4-Cluster-9349.7413-20.3824::g.11620 ORF type:complete len:395 (-) c40277_g2_i4-Cluster-9349.7413-20.3824:1490-2674(-),395,0.23544303797468355,Cnem943 ,92,0.8804347826086957,0.41935483870967744,93,12,290,382,0,3,83,1.12172e-21,199.0
Gene.7732::c40408_g1_i1-Cluster-9349.10453-3.35409::g.7732::m.7732 Gene.7732::c40408_g1_i1-Cluster-9349.10453-3.35409::g.7732 ORF type:5prime_partial len:176 (-) c40408_g1_i1-Cluster-9349.10453-3.35409:141-668(-),176,0.9204545454545454,Cnem1323 ,206,0.8155339805825242,0.3693181818181818,176,22,1,162,0,22,189,4.17132e-21,193.0
