query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
XP_012935592.1 PREDICTED: adipocyte plasma membrane-associated protein-like [Aplysia californica],542,0.42066420664206644,Cnem58150 ,262,0.8702290076335878,0.45414847161572053,229,2,72,299,0,1,228,1.89096e-64,518.0
XP_012935978.1 PREDICTED: actin-87E-like [Aplysia californica],243,0.37448559670781895,Cnem943 ,92,0.9891304347826086,0.8241758241758241,91,0,153,243,0,2,92,3.65952e-56,424.0
XP_012937103.1 PREDICTED: neural/ectodermal development factor IMP-L2-like [Aplysia californica],285,0.9649122807017544,Lsta_ME_v2_idb_32853 Lstag_sfc_18 ,267,0.9887640449438202,0.4874551971326165,279,19,1,275,0,1,264,4.14266e-85,635.0
XP_012938367.1 PREDICTED: uncharacterized protein LOC101853790 [Aplysia californica],555,0.9945945945945946,Cnem7323 ,543,0.990791896869245,0.7644927536231884,552,14,4,555,0,6,543,0.0,2393.0
XP_012938414.1 PREDICTED: glycine glutamate and proline-rich protein-like [Aplysia californica],211,0.981042654028436,Cnem450 ,198,0.9848484848484849,0.45410628019323673,207,12,1,207,0,1,195,2.24809e-63,478.0
XP_012939759.1 PREDICTED: actin-like [Aplysia californica],374,0.24064171122994651,Cnem943 ,92,0.9782608695652174,0.5222222222222223,90,0,283,372,0,1,90,4.16701e-30,258.0
XP_012940189.1 PREDICTED: proline-rich protein 2-like partial [Aplysia californica],191,0.33507853403141363,Cnem74063 ,94,0.7978723404255319,0.3815789473684211,76,13,35,98,0,2,76,1.83117,41.0
XP_012941170.1 PREDICTED: cartilage matrix protein-like [Aplysia californica],452,0.8539823008849557,Lsta_ME_v2_idb_53476 Lstag_sfc_33 ,466,0.9184549356223176,0.45093457943925236,428,42,21,406,0,32,459,3.62972e-119,896.0
XP_012941657.1 PREDICTED: actin clone 302-like isoform X1 [Aplysia californica],431,0.20417633410672853,Cnem943 ,92,0.9565217391304348,0.6136363636363636,88,0,342,429,0,2,89,3.79594e-36,302.0
XP_012942317.1 PREDICTED: uncharacterized protein LOC101856123 isoform X1 [Aplysia californica],238,0.5966386554621849,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.9530201342281879,0.38461538461538464,143,2,68,209,0,5,146,2.81371e-33,276.0
XP_012942548.1 PREDICTED: mucin-19-like [Aplysia californica],1467,0.05589638718473074,Cnem943 ,92,0.8913043478260869,0.35365853658536583,82,0,1373,1454,0,2,83,7.43877e-16,162.0
XP_012942797.1 PREDICTED: collagen alpha-1(XXI) chain-like [Aplysia californica],411,0.9902676399026764,Lsta_ME_v2_idb_53476 Lstag_sfc_33 ,466,0.9592274678111588,0.46756152125279643,447,40,1,407,0,11,457,2.70464e-131,972.0
XP_012943016.1 PREDICTED: collagen alpha-4(VI) chain-like [Aplysia californica],656,0.538109756097561,Lsta_ME_v2_idb_53476 Lstag_sfc_33 ,466,0.8540772532188842,0.4221105527638191,398,45,216,568,0,46,443,5.77777e-98,771.0
XP_012943671.1 PREDICTED: uncharacterized protein LOC101860303 [Aplysia californica],299,0.6321070234113713,Cnem1323 ,206,0.912621359223301,0.38095238095238093,189,1,106,294,0,17,204,6.65363e-52,410.0
XP_012944585.1 PREDICTED: adipocyte plasma membrane-associated protein-like [Aplysia californica],264,0.9166666666666666,Cnem2858 ,314,0.7738853503184714,0.3617886178861789,246,7,12,253,0,1,243,1.57326e-52,420.0
XP_012944836.1 PREDICTED: lysozyme g-like [Aplysia californica],241,0.7427385892116183,Cnem450 ,198,0.9141414141414141,0.6243093922651933,181,2,63,241,0,18,198,2.89116e-87,638.0
XP_012945016.1 PREDICTED: collagen alpha-6(VI) chain [Aplysia californica],409,0.9975550122249389,Lsta_ME_v2_idb_53476 Lstag_sfc_33 ,466,0.9656652360515021,0.4488888888888889,450,42,1,408,0,11,460,2.73967e-125,932.0
XP_012945908.1 PREDICTED: uncharacterized protein LOC101846938 [Aplysia californica],276,0.9347826086956522,Cnem14003 ,335,0.7701492537313432,0.5271317829457365,258,0,7,264,0,71,328,9.68492e-103,757.0
XP_012946440.1 PREDICTED: V-type proton ATPase catalytic subunit A isoform 2-like [Aplysia californica],621,0.9017713365539453,Cnem3883 ,602,0.9302325581395349,0.9357142857142857,560,0,2,561,0,43,602,0.0,2844.0
XP_012946463.1 PREDICTED: mesenchyme-specific cell surface glycoprotein-like [Aplysia californica],583,0.2967409948542024,Cnem1188 ,179,0.9664804469273743,0.5804597701149425,174,2,131,303,0,7,179,8.55503e-72,563.0
XP_012946463.1 PREDICTED: mesenchyme-specific cell surface glycoprotein-like [Aplysia californica],583,0.19039451114922812,Cnem4282 ,111,1.0,0.6036036036036037,111,0,433,543,0,1,111,2.57297e-47,388.0
XP_012946472.1 PREDICTED: glycine glutamate and proline-rich protein-like [Aplysia californica],198,1.0,Cnem450 ,198,1.0,0.7474747474747475,198,0,1,198,0,1,198,7.20703e-113,802.0
