query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
comp488746_c0::comp488746_c0_seq2::g.18883::m.18883 comp488746_c0::comp488746_c0_seq2::g.18883 ORF type:complete len:355 (-) comp488746_c0_seq2:120-1184(-),355,0.4563380281690141,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.841025641025641,0.35714285714285715,168,10,191,352,0,30,193,1.28346e-28,255.0
comp488891_c0::comp488891_c0_seq2::g.19006::m.19006 comp488891_c0::comp488891_c0_seq2::g.19006 ORF type:complete len:373 (-) comp488891_c0_seq2:37-1155(-),373,0.24396782841823056,Cnem943 ,92,0.9782608695652174,0.5274725274725275,91,1,279,369,0,1,90,1.5795e-32,275.0
comp488947_c0::comp488947_c0_seq3::g.19037::m.19037 comp488947_c0::comp488947_c0_seq3::g.19037 ORF type:complete len:622 (-) comp488947_c0_seq3:349-2214(-),622,0.9003215434083601,Cnem3883 ,602,0.9302325581395349,0.9125,560,0,2,561,0,43,602,0.0,2778.0
comp489508_c2::comp489508_c2_seq1::g.19575::m.19575 comp489508_c2::comp489508_c2_seq1::g.19575 ORF type:complete len:377 (-) comp489508_c2_seq1:461-1591(-),377,0.2440318302387268,Cnem943 ,92,1.0,0.9565217391304348,92,0,285,376,0,1,92,6.63541e-63,480.0
comp489999_c0::comp489999_c0_seq1::g.20003::m.20003 comp489999_c0::comp489999_c0_seq1::g.20003 ORF type:complete len:367 (-) comp489999_c0_seq1:334-1434(-),367,0.45231607629427795,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8512820512820513,0.3620689655172414,174,16,194,359,0,28,193,6.65692e-22,208.0
comp490305_c0::comp490305_c0_seq2::g.20263::m.20263 comp490305_c0::comp490305_c0_seq2::g.20263 ORF type:3prime_partial len:907 (+) comp490305_c0_seq2:44-2761(+),906,0.3741721854304636,Cnem20360 ,341,0.967741935483871,0.436046511627907,344,19,448,786,0,2,331,2.39744e-78,640.0
comp490770_c0::comp490770_c0_seq2::g.20739::m.20739 comp490770_c0::comp490770_c0_seq2::g.20739 ORF type:3prime_partial len:397 (+) comp490770_c0_seq2:244-1431(+),396,0.9823232323232324,Cnem572 ,450,0.8666666666666667,0.6820512820512821,390,1,8,396,0,10,399,0.0,1323.0
comp491124_c0::comp491124_c0_seq3::g.21086::m.21086 comp491124_c0::comp491124_c0_seq3::g.21086 ORF type:internal len:268 (+) comp491124_c0_seq3:1-801(+),267,0.19850187265917604,Cnem104312 ,73,0.7534246575342466,0.36363636363636365,55,2,201,253,0,1,55,7.44417e-08,95.0
comp491152_c1::comp491152_c1_seq1::g.21109::m.21109 comp491152_c1::comp491152_c1_seq1::g.21109 ORF type:5prime_partial len:546 (+) comp491152_c1_seq1:3-1640(+),546,0.32051282051282054,Cnem821 ,215,0.7581395348837209,0.4057142857142857,175,12,155,329,0,38,200,3.56454e-41,353.0
comp492026_c0::comp492026_c0_seq4::g.21908::m.21908 comp492026_c0::comp492026_c0_seq4::g.21908 ORF type:complete len:521 (-) comp492026_c0_seq4:915-2477(-),521,0.9923224568138196,Cnem1237 ,518,0.9961389961389961,0.9206963249516441,517,1,4,520,0,3,518,0.0,2547.0
comp492352_c0::comp492352_c0_seq1::g.22164::m.22164 comp492352_c0::comp492352_c0_seq1::g.22164 ORF type:complete len:660 (-) comp492352_c0_seq1:53-2032(-),660,0.9621212121212122,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.9410852713178295,0.465625,640,38,22,656,0,33,639,0.0,1456.0
comp493136_c0::comp493136_c0_seq2::g.22850::m.22850 comp493136_c0::comp493136_c0_seq2::g.22850 ORF type:complete len:294 (-) comp493136_c0_seq2:249-1130(-),294,0.9217687074829932,Lsta_ME_v2_idb_32853 Lstag_sfc_18 ,267,0.9588014981273408,0.42857142857142855,273,19,8,278,0,8,263,4.47329e-66,510.0
comp493137_c0::comp493137_c0_seq1::g.22852::m.22852 comp493137_c0::comp493137_c0_seq1::g.22852 ORF type:5prime_partial len:446 (+) comp493137_c0_seq1:2-1339(+),446,0.226457399103139,Cnem943 ,92,0.9239130434782609,0.37623762376237624,101,16,334,434,0,2,86,8.17424e-20,187.0
comp495440_c0::comp495440_c0_seq2::g.25208::m.25208 comp495440_c0::comp495440_c0_seq2::g.25208 ORF type:5prime_partial len:153 (-) comp495440_c0_seq2:44-502(-),153,0.9803921568627451,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8153846153846154,0.375,160,11,2,151,0,35,193,2.85145e-33,272.0
comp495823_c0::comp495823_c0_seq1::g.25634::m.25634 comp495823_c0::comp495823_c0_seq1::g.25634 ORF type:5prime_partial len:599 (+) comp495823_c0_seq1:2-1798(+),599,0.9282136894824707,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.8806201550387597,0.36006825938566556,586,48,31,586,0,72,639,1.13345e-122,948.0
comp495823_c0::comp495823_c0_seq2::g.25638::m.25638 comp495823_c0::comp495823_c0_seq2::g.25638 ORF type:5prime_partial len:599 (+) comp495823_c0_seq2:2-1798(+),599,0.9282136894824707,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.8806201550387597,0.35494880546075086,586,48,31,586,0,72,639,6.2198e-122,943.0
comp497971_c0::comp497971_c0_seq1::g.28281::m.28281 comp497971_c0::comp497971_c0_seq1::g.28281 ORF type:5prime_partial len:568 (+) comp497971_c0_seq1:3-1706(+),568,0.920774647887324,Cnem7323 ,543,0.9631675874769797,0.7782026768642447,523,0,45,567,0,21,543,0.0,2326.0
comp499541_c0::comp499541_c0_seq1::g.30232::m.30232 comp499541_c0::comp499541_c0_seq1::g.30232 ORF type:5prime_partial len:230 (-) comp499541_c0_seq1:565-1254(-),230,0.8956521739130435,Cnem1323 ,206,0.9805825242718447,0.4320388349514563,206,4,24,229,0,1,202,2.47758e-65,493.0
comp499631_c0::comp499631_c0_seq1::g.30367::m.30367 comp499631_c0::comp499631_c0_seq1::g.30367 ORF type:complete len:140 (-) comp499631_c0_seq1:604-1023(-),140,0.95,Cnem28994 ,156,0.8525641025641025,0.7969924812030075,133,0,6,138,0,23,155,7.62003e-81,581.0
comp500087_c0::comp500087_c0_seq1::g.31014::m.31014 comp500087_c0::comp500087_c0_seq1::g.31014 ORF type:5prime_partial len:362 (+) comp500087_c0_seq1:1-1086(+),362,0.14917127071823205,Cnem104312 ,73,0.7534246575342466,0.35714285714285715,56,3,268,321,0,1,55,1.12463e-05,80.0
comp500310_c0::comp500310_c0_seq1::g.31297::m.31297 comp500310_c0::comp500310_c0_seq1::g.31297 ORF type:complete len:438 (-) comp500310_c0_seq1:2937-4250(-),438,0.9885844748858448,Cnem572 ,450,0.9688888888888889,0.562929061784897,437,5,3,435,0,15,450,1.71123e-167,1212.0
comp501103_c0::comp501103_c0_seq5::g.32419::m.32419 comp501103_c0::comp501103_c0_seq5::g.32419 ORF type:complete len:283 (+) comp501103_c0_seq5:98-946(+),283,0.4558303886925795,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.825503355704698,0.3643410852713178,129,6,148,276,0,18,140,1.43416e-27,241.0
comp502389_c1::comp502389_c1_seq2::g.34427::m.34427 comp502389_c1::comp502389_c1_seq2::g.34427 ORF type:complete len:265 (+) comp502389_c1_seq2:272-1066(+),265,0.23018867924528302,Cnem104312 ,73,0.821917808219178,0.36065573770491804,61,1,199,259,0,1,60,4.88847e-09,104.0
comp503168_c0::comp503168_c0_seq2::g.35575::m.35575 comp503168_c0::comp503168_c0_seq2::g.35575 ORF type:5prime_partial len:359 (+) comp503168_c0_seq2:3-1079(+),359,0.43175487465181056,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.841025641025641,0.3515151515151515,165,11,202,356,0,30,193,8.32917e-31,271.0
comp505262_c0::comp505262_c0_seq2::g.39155::m.39155 comp505262_c0::comp505262_c0_seq2::g.39155 ORF type:complete len:377 (+) comp505262_c0_seq2:113-1243(+),377,0.2440318302387268,Cnem943 ,92,1.0,0.6195652173913043,92,0,285,376,0,1,92,1.49956e-38,316.0
comp505686_c0::comp505686_c0_seq1::g.40043::m.40043 comp505686_c0::comp505686_c0_seq1::g.40043 ORF type:complete len:432 (+) comp505686_c0_seq1:200-1495(+),432,0.5879629629629629,Cnem2858 ,314,0.7802547770700637,0.36046511627906974,258,17,170,423,0,2,246,6.03405e-56,457.0
comp505686_c0::comp505686_c0_seq1::g.40043::m.40043 comp505686_c0::comp505686_c0_seq1::g.40043 ORF type:complete len:432 (+) comp505686_c0_seq1:200-1495(+),432,0.5763888888888888,Cnem58150 ,262,0.950381679389313,0.37549407114624506,253,8,94,342,0,4,252,7.17049e-49,405.0
