query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.1946::c43050_g1_i2-Cluster-3331.12409-365.568::g.1946::m.1946 Gene.1946::c43050_g1_i2-Cluster-3331.12409-365.568::g.1946 ORF type:complete len:690 (-) c43050_g1_i2-Cluster-3331.12409-365.568:313-2382(-),690,0.8652173913043478,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.972318339100346,0.4096185737976783,603,47,91,687,0,15,576,1.73519e-150,1136.0
Gene.1946::c43050_g1_i2-Cluster-3331.12409-365.568::g.1946::m.1946 Gene.1946::c43050_g1_i2-Cluster-3331.12409-365.568::g.1946 ORF type:complete len:690 (-) c43050_g1_i2-Cluster-3331.12409-365.568:313-2382(-),690,0.6304347826086957,Cnem572 ,450,0.9622222222222222,0.42954545454545456,440,12,90,524,0,16,448,1.89833e-114,884.0
Gene.1527::c43396_g1_i1-Cluster-3331.4801-24.6485::g.1527::m.1527 Gene.1527::c43396_g1_i1-Cluster-3331.4801-24.6485::g.1527 ORF type:complete len:519 (+) c43396_g1_i1-Cluster-3331.4801-24.6485:49-1605(+),519,0.9980732177263969,Cnem1237 ,518,1.0,0.9111969111969112,518,0,1,518,0,1,518,0.0,2546.0
Gene.21321::c43650_g1_i1-Cluster-3331.17058-11.0609::g.21321::m.21321 Gene.21321::c43650_g1_i1-Cluster-3331.17058-11.0609::g.21321 ORF type:5prime_partial len:538 (-) c43650_g1_i1-Cluster-3331.17058-11.0609:406-2019(-),538,0.12267657992565056,Cnem104312 ,73,0.821917808219178,0.3880597014925373,67,8,443,508,0,1,60,1.91822e-08,102.0
Gene.21316::c43650_g1_i3-Cluster-3331.17057-9.95246::g.21316::m.21316 Gene.21316::c43650_g1_i3-Cluster-3331.17057-9.95246::g.21316 ORF type:complete len:314 (-) c43650_g1_i3-Cluster-3331.17057-9.95246:406-1347(-),314,0.21019108280254778,Cnem104312 ,73,0.821917808219178,0.3880597014925373,67,8,219,284,0,1,60,1.57959e-08,101.0
Gene.18985::c43650_g1_i4-Cluster-3331.16338-9.46331::g.18985::m.18985 Gene.18985::c43650_g1_i4-Cluster-3331.16338-9.46331::g.18985 ORF type:5prime_partial len:257 (-) c43650_g1_i4-Cluster-3331.16338-9.46331:253-1023(-),257,0.25680933852140075,Cnem104312 ,73,0.821917808219178,0.36363636363636365,66,6,162,227,0,1,60,1.16359e-08,101.0
Gene.26531::c43688_g1_i1-Cluster-3331.15486-34.0432::g.26531::m.26531 Gene.26531::c43688_g1_i1-Cluster-3331.15486-34.0432::g.26531 ORF type:complete len:395 (+) c43688_g1_i1-Cluster-3331.15486-34.0432:35-1219(+),395,0.25063291139240507,Cnem943 ,92,0.9456521739130435,0.37373737373737376,99,12,290,388,0,3,89,2.38103e-20,190.0
Gene.1387::c43802_g1_i1-Cluster-3331.11516-679.768::g.1387::m.1387 Gene.1387::c43802_g1_i1-Cluster-3331.11516-679.768::g.1387 ORF type:complete len:604 (+) c43802_g1_i1-Cluster-3331.11516-679.768:211-2022(+),604,0.945364238410596,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9792387543252595,0.4851138353765324,571,5,31,601,0,11,576,0.0,1382.0
Gene.1387::c43802_g1_i1-Cluster-3331.11516-679.768::g.1387::m.1387 Gene.1387::c43802_g1_i1-Cluster-3331.11516-679.768::g.1387 ORF type:complete len:604 (+) c43802_g1_i1-Cluster-3331.11516-679.768:211-2022(+),604,0.7317880794701986,Cnem572 ,450,0.9733333333333334,0.48868778280542985,442,4,31,472,0,13,450,2.67749e-139,1042.0
Gene.8491::c44225_g1_i2-Cluster-3331.14222-48.833::g.8491::m.8491 Gene.8491::c44225_g1_i2-Cluster-3331.14222-48.833::g.8491 ORF type:complete len:1400 (+) c44225_g1_i2-Cluster-3331.14222-48.833:360-4559(+),1400,0.11857142857142858,Cnem821 ,215,0.7674418604651163,0.3953488372093023,172,13,973,1138,0,36,200,1.12299e-37,335.0
