query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.27075::c44067_g1_i1-Cluster-17044.28579-13.5594::g.27075::m.27075 Gene.27075::c44067_g1_i1-Cluster-17044.28579-13.5594::g.27075 ORF type:5prime_partial len:614 (-) c44067_g1_i1-Cluster-17044.28579-13.5594:651-2492(-),614,0.9006514657980456,Cnem3883 ,602,0.9169435215946844,0.9312839059674503,553,1,1,553,0,51,602,0.0,2786.0
Gene.10987::c44069_g1_i1-Cluster-17044.26280-20.6138::g.10987::m.10987 Gene.10987::c44069_g1_i1-Cluster-17044.26280-20.6138::g.10987 ORF type:5prime_partial len:602 (+) c44069_g1_i1-Cluster-17044.26280-20.6138:1-1806(+),602,0.9119601328903655,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.8604651162790697,0.4483985765124555,562,20,34,582,0,73,627,1.22924e-166,1242.0
Gene.12517::c44219_g1_i1-Cluster-17044.21357-354.06::g.12517::m.12517 Gene.12517::c44219_g1_i1-Cluster-17044.21357-354.06::g.12517 ORF type:complete len:637 (-) c44219_g1_i1-Cluster-17044.21357-354.06:678-2588(-),637,0.9466248037676609,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9809688581314879,0.5033112582781457,604,38,33,635,0,10,576,0.0,1464.0
Gene.12517::c44219_g1_i1-Cluster-17044.21357-354.06::g.12517::m.12517 Gene.12517::c44219_g1_i1-Cluster-17044.21357-354.06::g.12517 ORF type:complete len:637 (-) c44219_g1_i1-Cluster-17044.21357-354.06:678-2588(-),637,0.6860282574568289,Cnem572 ,450,0.9577777777777777,0.5707762557077626,438,8,33,469,0,12,442,1.42545e-162,1200.0
Gene.14467::c44396_g2_i2-Cluster-17044.22885-12.1053::g.14467::m.14467 Gene.14467::c44396_g2_i2-Cluster-17044.22885-12.1053::g.14467 ORF type:5prime_partial len:520 (-) c44396_g2_i2-Cluster-17044.22885-12.1053:1368-2927(-),520,0.9903846153846154,Cnem1237 ,518,1.0,0.9073359073359073,518,3,5,519,0,1,518,0.0,2518.0
Gene.27110::c44508_g2_i1-Cluster-17044.21160-997.358::g.27110::m.27110 Gene.27110::c44508_g2_i1-Cluster-17044.21160-997.358::g.27110 ORF type:complete len:581 (-) c44508_g2_i1-Cluster-17044.21160-997.358:905-2647(-),581,0.8055077452667814,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.8114186851211073,0.4883720930232558,473,9,67,534,0,12,480,1.23296e-146,1101.0
Gene.27110::c44508_g2_i1-Cluster-17044.21160-997.358::g.27110::m.27110 Gene.27110::c44508_g2_i1-Cluster-17044.21160-997.358::g.27110 ORF type:complete len:581 (-) c44508_g2_i1-Cluster-17044.21160-997.358:905-2647(-),581,0.7125645438898451,Cnem572 ,450,0.9066666666666666,0.5334928229665071,418,14,67,480,0,14,421,6.86635e-145,1077.0
Gene.4402::c44508_g3_i1-Cluster-17044.21106-923.317::g.4402::m.4402 Gene.4402::c44508_g3_i1-Cluster-17044.21106-923.317::g.4402 ORF type:complete len:608 (-) c44508_g3_i1-Cluster-17044.21106-923.317:742-2565(-),608,0.9457236842105263,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.9913494809688581,0.5711805555555556,576,4,32,606,0,4,576,0.0,1661.0
Gene.4402::c44508_g3_i1-Cluster-17044.21106-923.317::g.4402::m.4402 Gene.4402::c44508_g3_i1-Cluster-17044.21106-923.317::g.4402 ORF type:complete len:608 (-) c44508_g3_i1-Cluster-17044.21106-923.317:742-2565(-),608,0.7138157894736842,Cnem572 ,450,0.9577777777777777,0.5944700460829493,434,3,38,471,0,12,442,8.22461e-175,1278.0
Gene.18414::c44595_g1_i1-Cluster-17044.6503-4.92384::g.18414::m.18414 Gene.18414::c44595_g1_i1-Cluster-17044.6503-4.92384::g.18414 ORF type:5prime_partial len:709 (+) c44595_g1_i1-Cluster-17044.6503-4.92384:1-2127(+),709,0.231311706629055,Cnem21112 ,174,0.896551724137931,0.5178571428571429,168,16,496,659,0,2,157,4.94819e-33,294.0
Gene.10971::c45009_g1_i2-Cluster-17044.26756-12.153::g.10971::m.10971 Gene.10971::c45009_g1_i2-Cluster-17044.26756-12.153::g.10971 ORF type:complete len:639 (-) c45009_g1_i2-Cluster-17044.26756-12.153:516-2432(-),639,0.676056338028169,Cnem572 ,450,0.9644444444444444,0.37727272727272726,440,14,40,471,0,15,448,7.61818e-81,652.0
Gene.235::c8799_g1_i1-Cluster-9547.0-9.7381::g.235::m.235 Gene.235::c8799_g1_i1-Cluster-9547.0-9.7381::g.235 ORF type:complete len:149 (+) c8799_g1_i1-Cluster-9547.0-9.7381:46-492(+),149,0.87248322147651,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.8859060402684564,0.3712121212121212,132,2,14,143,0,9,140,1.24412e-27,231.0
