query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.7369::c39804_g2_i1-Cluster-43.34442-19.1705::g.7369::m.7369 Gene.7369::c39804_g2_i1-Cluster-43.34442-19.1705::g.7369 ORF type:complete len:377 (-) c39804_g2_i1-Cluster-43.34442-19.1705:313-1443(-),377,0.2440318302387268,Cnem943 ,92,1.0,0.6086956521739131,92,0,285,376,0,1,92,2.59637e-38,315.0
Gene.13544::c39887_g1_i2-Cluster-43.54410-2.78589::g.13544::m.13544 Gene.13544::c39887_g1_i2-Cluster-43.54410-2.78589::g.13544 ORF type:complete len:529 (+) c39887_g1_i2-Cluster-43.54410-2.78589:44-1630(+),529,0.30623818525519847,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8512820512820513,0.3614457831325301,166,4,366,527,0,28,193,4.88138e-29,264.0
Gene.4794::c39982_g1_i1-Cluster-43.30312-1.98219::g.4794::m.4794 Gene.4794::c39982_g1_i1-Cluster-43.30312-1.98219::g.4794 ORF type:complete len:244 (-) c39982_g1_i1-Cluster-43.30312-1.98219:386-1117(-),244,0.9426229508196722,Lsta_ME_v2_idb_32853 Lstag_sfc_18 ,267,0.8426966292134831,0.47435897435897434,234,13,4,233,0,41,265,4.2217e-67,512.0
Gene.13778::c40230_g1_i2-Cluster-43.39441-19.1168::g.13778::m.13778 Gene.13778::c40230_g1_i2-Cluster-43.39441-19.1168::g.13778 ORF type:complete len:503 (+) c40230_g1_i2-Cluster-43.39441-19.1168:216-1724(+),503,0.3856858846918489,Cnem6176 ,235,0.8936170212765957,0.4786729857819905,211,18,305,498,0,25,234,1.00319e-62,501.0
Gene.37926::c40679_g1_i1-Cluster-43.34772-4.97969::g.37926::m.37926 Gene.37926::c40679_g1_i1-Cluster-43.34772-4.97969::g.37926 ORF type:5prime_partial len:454 (-) c40679_g1_i1-Cluster-43.34772-4.97969:75-1436(-),454,0.43171806167400884,Cnem1323 ,206,0.970873786407767,0.36633663366336633,202,8,258,453,0,3,202,6.73163e-41,346.0
Gene.11383::c40713_g1_i1-Cluster-43.28874-12.6403::g.11383::m.11383 Gene.11383::c40713_g1_i1-Cluster-43.28874-12.6403::g.11383 ORF type:3prime_partial len:368 (+) c40713_g1_i1-Cluster-43.28874-12.6403:229-1329(+),367,0.38419618528610355,Cnem169764 ,185,0.7621621621621621,0.6808510638297872,141,0,83,223,0,45,185,5.96023e-66,508.0
Gene.8108::c41024_g1_i1-Cluster-43.41069-44.7855::g.8108::m.8108 Gene.8108::c41024_g1_i1-Cluster-43.41069-44.7855::g.8108 ORF type:complete len:396 (-) c41024_g1_i1-Cluster-43.41069-44.7855:294-1481(-),396,0.25,Cnem943 ,92,0.9456521739130435,0.41414141414141414,99,12,290,388,0,3,89,8.49298e-23,207.0
Gene.33234::c41363_g1_i1-Cluster-43.59810-18.4556::g.33234::m.33234 Gene.33234::c41363_g1_i1-Cluster-43.59810-18.4556::g.33234 ORF type:complete len:430 (-) c41363_g1_i1-Cluster-43.59810-18.4556:158-1447(-),430,0.9976744186046511,Lsta_ME_v2_idb_97925 Lstag_sfc_21 ,442,0.9819004524886877,0.49095022624434387,442,21,1,429,0,9,442,1.42363e-152,1112.0
Gene.33234::c41363_g1_i1-Cluster-43.59810-18.4556::g.33234::m.33234 Gene.33234::c41363_g1_i1-Cluster-43.59810-18.4556::g.33234 ORF type:complete len:430 (-) c41363_g1_i1-Cluster-43.59810-18.4556:158-1447(-),430,0.9697674418604652,Cnem31170 ,464,0.9676724137931034,0.38137472283813745,451,36,5,421,0,9,457,4.36957e-114,859.0
Gene.33234::c41363_g1_i1-Cluster-43.59810-18.4556::g.33234::m.33234 Gene.33234::c41363_g1_i1-Cluster-43.59810-18.4556::g.33234 ORF type:complete len:430 (-) c41363_g1_i1-Cluster-43.59810-18.4556:158-1447(-),430,0.4604651162790698,Cnem1323 ,206,0.9611650485436893,0.5606060606060606,198,0,227,424,0,1,198,2.12923e-88,665.0
Gene.14918::c41794_g1_i1-Cluster-43.27286-18.1063::g.14918::m.14918 Gene.14918::c41794_g1_i1-Cluster-43.27286-18.1063::g.14918 ORF type:complete len:419 (+) c41794_g1_i1-Cluster-43.27286-18.1063:93-1349(+),419,0.2577565632458234,Cnem943 ,92,0.9891304347826086,0.37037037037037035,108,17,307,414,0,2,92,1.07367e-19,185.0
Gene.5579::c41920_g1_i2-Cluster-43.21035-11.1099::g.5579::m.5579 Gene.5579::c41920_g1_i2-Cluster-43.21035-11.1099::g.5579 ORF type:5prime_partial len:308 (+) c41920_g1_i2-Cluster-43.21035-11.1099:3-926(+),308,0.2012987012987013,Cnem104312 ,73,0.8356164383561644,0.3709677419354839,62,1,245,306,0,1,61,1.90818e-09,107.0
Gene.20641::c42173_g1_i1-Cluster-43.37831-121.004::g.20641::m.20641 Gene.20641::c42173_g1_i1-Cluster-43.37831-121.004::g.20641 ORF type:complete len:355 (-) c42173_g1_i1-Cluster-43.37831-121.004:24-1088(-),355,0.4309859154929577,Lsta_ME_v2_idb_42787 Lstag_sfc_19 ,195,0.8102564102564103,0.35443037974683544,158,5,200,352,0,36,193,6.09881e-26,237.0
Gene.32054::c42523_g1_i1-Cluster-43.40307-3.33436::g.32054::m.32054 Gene.32054::c42523_g1_i1-Cluster-43.40307-3.33436::g.32054 ORF type:5prime_partial len:490 (-) c42523_g1_i1-Cluster-43.40307-3.33436:127-1596(-),490,0.7408163265306122,Cnem31170 ,464,0.7650862068965517,0.4931129476584022,363,8,124,486,0,110,464,6.92471e-131,977.0
Gene.32054::c42523_g1_i1-Cluster-43.40307-3.33436::g.32054::m.32054 Gene.32054::c42523_g1_i1-Cluster-43.40307-3.33436::g.32054 ORF type:5prime_partial len:490 (-) c42523_g1_i1-Cluster-43.40307-3.33436:127-1596(-),490,0.3836734693877551,Cnem1323 ,206,0.9029126213592233,0.4627659574468085,188,2,299,486,0,17,202,3.95274e-63,500.0
Gene.38219::c42649_g1_i1-Cluster-43.61178-1016.05::g.38219::m.38219 Gene.38219::c42649_g1_i1-Cluster-43.61178-1016.05::g.38219 ORF type:complete len:377 (-) c42649_g1_i1-Cluster-43.61178-1016.05:457-1587(-),377,0.2440318302387268,Cnem943 ,92,1.0,0.9565217391304348,92,0,285,376,0,1,92,2.10677e-62,477.0
Gene.29775::c42649_g1_i3-Cluster-43.23833-421.025::g.29775::m.29775 Gene.29775::c42649_g1_i3-Cluster-43.23833-421.025::g.29775 ORF type:5prime_partial len:131 (-) c42649_g1_i3-Cluster-43.23833-421.025:240-632(-),131,0.7022900763358778,Cnem943 ,92,1.0,0.9347826086956522,92,0,39,130,0,1,92,1.63886e-65,473.0
Gene.32997::c42658_g2_i2-Cluster-43.26662-41.423::g.32997::m.32997 Gene.32997::c42658_g2_i2-Cluster-43.26662-41.423::g.32997 ORF type:5prime_partial len:232 (-) c42658_g2_i2-Cluster-43.26662-41.423:55-750(-),232,0.9137931034482759,Cnem7508 ,241,0.8796680497925311,0.45535714285714285,224,24,16,227,0,29,240,7.3102e-65,493.0
Gene.32997::c42658_g2_i2-Cluster-43.26662-41.423::g.32997::m.32997 Gene.32997::c42658_g2_i2-Cluster-43.26662-41.423::g.32997 ORF type:5prime_partial len:232 (-) c42658_g2_i2-Cluster-43.26662-41.423:55-750(-),232,0.9137931034482759,Lsta_ME_v2_idb_71081 Lstag_sfc_20a ,243,0.8724279835390947,0.44,225,26,16,227,0,31,242,2.65358e-58,450.0
Gene.32997::c42658_g2_i2-Cluster-43.26662-41.423::g.32997::m.32997 Gene.32997::c42658_g2_i2-Cluster-43.26662-41.423::g.32997 ORF type:5prime_partial len:232 (-) c42658_g2_i2-Cluster-43.26662-41.423:55-750(-),232,0.9137931034482759,Lsta_ME_v2_idb_71083 Lstag_sfc_20b ,257,0.8443579766536965,0.42290748898678415,227,25,16,227,0,40,256,7.30428e-55,428.0
Gene.5469::c43124_g1_i1-Cluster-43.30295-7.78384::g.5469::m.5469 Gene.5469::c43124_g1_i1-Cluster-43.30295-7.78384::g.5469 ORF type:complete len:509 (+) c43124_g1_i1-Cluster-43.30295-7.78384:235-1761(+),509,0.5029469548133595,Cnem58150 ,262,0.9618320610687023,0.45703125,256,4,49,304,0,1,252,3.80576e-79,615.0
Gene.5469::c43124_g1_i1-Cluster-43.30295-7.78384::g.5469::m.5469 Gene.5469::c43124_g1_i1-Cluster-43.30295-7.78384::g.5469 ORF type:complete len:509 (+) c43124_g1_i1-Cluster-43.30295-7.78384:235-1761(+),509,0.2337917485265226,Cnem2108 ,128,0.9375,0.4959349593495935,123,7,344,462,0,2,121,5.8989e-30,264.0
Gene.24848::c43256_g1_i1-Cluster-43.41099-4.3298::g.24848::m.24848 Gene.24848::c43256_g1_i1-Cluster-43.41099-4.3298::g.24848 ORF type:5prime_partial len:459 (+) c43256_g1_i1-Cluster-43.41099-4.3298:3-1379(+),459,0.5228758169934641,Cnem58150 ,262,0.9236641221374046,0.42386831275720166,243,4,74,313,0,4,245,4.23772e-60,483.0
Gene.24848::c43256_g1_i1-Cluster-43.41099-4.3298::g.24848::m.24848 Gene.24848::c43256_g1_i1-Cluster-43.41099-4.3298::g.24848 ORF type:5prime_partial len:459 (+) c43256_g1_i1-Cluster-43.41099-4.3298:3-1379(+),459,0.5294117647058824,Cnem2858 ,314,0.7802547770700637,0.3861788617886179,246,4,148,390,0,2,246,7.13411e-55,452.0
Gene.15066::c43261_g1_i1-Cluster-43.23961-292.452::g.15066::m.15066 Gene.15066::c43261_g1_i1-Cluster-43.23961-292.452::g.15066 ORF type:5prime_partial len:543 (-) c43261_g1_i1-Cluster-43.23961-292.452:207-1835(-),543,0.30386740331491713,Cnem821 ,215,0.7674418604651163,0.4550898203592814,167,4,175,339,0,36,200,7.74022e-45,379.0
Gene.32176::c43410_g2_i1-Cluster-43.38906-39.3504::g.32176::m.32176 Gene.32176::c43410_g2_i1-Cluster-43.38906-39.3504::g.32176 ORF type:complete len:427 (-) c43410_g2_i1-Cluster-43.38906-39.3504:92-1372(-),427,0.21779859484777517,Cnem943 ,92,0.9782608695652174,0.5161290322580645,93,3,333,425,0,2,91,1.85981e-32,277.0
Gene.4474::c43530_g1_i8-Cluster-43.38877-45.2104::g.4474::m.4474 Gene.4474::c43530_g1_i8-Cluster-43.38877-45.2104::g.4474 ORF type:3prime_partial len:495 (+) c43530_g1_i8-Cluster-43.38877-45.2104:141-1622(+),494,0.8967611336032388,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.7612456747404844,0.5914221218961625,443,3,27,469,0,9,448,0.0,1325.0
Gene.4474::c43530_g1_i8-Cluster-43.38877-45.2104::g.4474::m.4474 Gene.4474::c43530_g1_i8-Cluster-43.38877-45.2104::g.4474 ORF type:3prime_partial len:495 (+) c43530_g1_i8-Cluster-43.38877-45.2104:141-1622(+),494,0.8825910931174089,Cnem572 ,450,0.9577777777777777,0.5871559633027523,436,5,30,465,0,14,444,3.28147e-180,1302.0
Gene.35095::c43543_g1_i1-Cluster-43.43693-28.2059::g.35095::m.35095 Gene.35095::c43543_g1_i1-Cluster-43.43693-28.2059::g.35095 ORF type:5prime_partial len:541 (+) c43543_g1_i1-Cluster-43.43693-28.2059:1-1623(+),541,0.9426987060998152,Cnem7323 ,543,0.9392265193370166,0.7666666666666667,510,0,31,540,0,34,543,0.0,2241.0
Gene.34088::c43620_g1_i1-Cluster-43.24390-13.4936::g.34088::m.34088 Gene.34088::c43620_g1_i1-Cluster-43.24390-13.4936::g.34088 ORF type:5prime_partial len:667 (-) c43620_g1_i1-Cluster-43.24390-13.4936:369-2369(-),667,0.9445277361319341,Lsta_ME_v2_CLC_241 Lstag_sfc_5 ,645,0.9596899224806201,0.43375394321766564,634,19,32,661,0,15,633,0.0,1411.0
Gene.832::c43878_g1_i2-Cluster-43.26617-10.3977::g.832::m.832 Gene.832::c43878_g1_i2-Cluster-43.26617-10.3977::g.832 ORF type:complete len:622 (+) c43878_g1_i2-Cluster-43.26617-10.3977:691-2556(+),622,0.8938906752411575,Cnem3883 ,602,0.9235880398671097,0.9280575539568345,556,0,6,561,0,47,602,0.0,2800.0
Gene.2409::c43899_g1_i1-Cluster-43.46687-1.92252::g.2409::m.2409 Gene.2409::c43899_g1_i1-Cluster-43.46687-1.92252::g.2409 ORF type:5prime_partial len:1172 (-) c43899_g1_i1-Cluster-43.46687-1.92252:68-3583(-),1172,0.85580204778157,Lsta_ME_v2_Tri_102018 Lstag_sfc_23a ,1324,0.7658610271903323,0.421875,1024,31,136,1138,0,273,1286,0.0,1825.0
Gene.2409::c43899_g1_i1-Cluster-43.46687-1.92252::g.2409::m.2409 Gene.2409::c43899_g1_i1-Cluster-43.46687-1.92252::g.2409 ORF type:5prime_partial len:1172 (-) c43899_g1_i1-Cluster-43.46687-1.92252:68-3583(-),1172,0.24488054607508533,Cnem7809 ,304,0.9210526315789473,0.42214532871972316,289,11,140,426,0,17,296,4.37343e-46,405.0
Gene.2409::c43899_g1_i1-Cluster-43.46687-1.92252::g.2409::m.2409 Gene.2409::c43899_g1_i1-Cluster-43.46687-1.92252::g.2409 ORF type:5prime_partial len:1172 (-) c43899_g1_i1-Cluster-43.46687-1.92252:68-3583(-),1172,0.1689419795221843,Cnem12941 ,214,0.9252336448598131,0.405,200,4,439,636,0,17,214,5.27758e-28,262.0
Gene.29061::c44040_g1_i1-Cluster-43.28947-20.9873::g.29061::m.29061 Gene.29061::c44040_g1_i1-Cluster-43.28947-20.9873::g.29061 ORF type:5prime_partial len:525 (-) c44040_g1_i1-Cluster-43.28947-20.9873:2825-4399(-),525,0.9809523809523809,Cnem1237 ,518,1.0,0.916988416988417,518,3,10,524,0,1,518,0.0,2552.0
Gene.9901::c61507_g1_i1-Cluster-43.24461-0.30945::g.9901::m.9901 Gene.9901::c61507_g1_i1-Cluster-43.24461-0.30945::g.9901 ORF type:internal len:148 (-) c61507_g1_i1-Cluster-43.24461-0.30945:3-443(-),147,0.5986394557823129,Cnem4282 ,111,0.7927927927927928,0.5681818181818182,88,0,60,147,0,1,88,1.88413e-35,279.0
Gene.23680::c61760_g1_i1-Cluster-43.58830-0.0::g.23680::m.23680 Gene.23680::c61760_g1_i1-Cluster-43.58830-0.0::g.23680 ORF type:internal len:155 (+) c61760_g1_i1-Cluster-43.58830-0.0:3-464(+),154,0.5909090909090909,Cnem943 ,92,0.9891304347826086,0.6703296703296703,91,0,60,150,0,1,91,2.17521e-48,363.0
Gene.2520::c8085_g1_i1-Cluster-43.15663-0.706352::g.2520::m.2520 Gene.2520::c8085_g1_i1-Cluster-43.15663-0.706352::g.2520 ORF type:internal len:369 (+) c8085_g1_i1-Cluster-43.15663-0.706352:1-1104(+),368,0.6684782608695652,Cnem58150 ,262,0.9236641221374046,0.4024390243902439,246,4,32,277,0,12,253,5.73713e-58,462.0
Gene.2520::c8085_g1_i1-Cluster-43.15663-0.706352::g.2520::m.2520 Gene.2520::c8085_g1_i1-Cluster-43.15663-0.706352::g.2520 ORF type:internal len:369 (+) c8085_g1_i1-Cluster-43.15663-0.706352:1-1104(+),368,0.7309782608695652,Cnem2858 ,314,0.8439490445859873,0.35315985130111527,269,4,98,366,0,2,266,2.73412e-56,455.0
Gene.27651::c90659_g1_i1-Cluster-43.31582-0.0::g.27651::m.27651 Gene.27651::c90659_g1_i1-Cluster-43.31582-0.0::g.27651 ORF type:5prime_partial len:384 (-) c90659_g1_i1-Cluster-43.31582-0.0:54-1205(-),384,0.2760416666666667,Cnem943 ,92,0.967391304347826,0.36792452830188677,106,17,275,380,0,4,92,1.06705e-18,178.0
Gene.34985::c97358_g1_i1-Cluster-43.59718-1.0186::g.34985::m.34985 Gene.34985::c97358_g1_i1-Cluster-43.59718-1.0186::g.34985 ORF type:internal len:118 (-) c97358_g1_i1-Cluster-43.59718-1.0186:1-351(-),117,0.6410256410256411,Cnem943 ,92,0.8043478260869565,0.72,75,1,43,117,0,1,74,7.7104e-40,303.0
