query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.2304::TRINITY_DN34341_c0_g1_i2-Cluster-6760.14008-111.02::g.2304::m.2304 Gene.2304::TRINITY_DN34341_c0_g1_i2-Cluster-6760.14008-111.02::g.2304 ORF type:complete len:138 (-) TRINITY_DN34341_c0_g1_i2-Cluster-6760.14008-111.02:73-486(-),138,0.9782608695652174,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.9395973154362416,0.3546099290780142,141,7,1,135,0,1,140,2.45623e-23,201.0
Gene.5040::TRINITY_DN34372_c1_g1_i1-Cluster-6760.14807-269.649::g.5040::m.5040 Gene.5040::TRINITY_DN34372_c1_g1_i1-Cluster-6760.14807-269.649::g.5040 ORF type:internal len:379 (-) TRINITY_DN34372_c1_g1_i1-Cluster-6760.14807-269.649:1-1134(-),378,0.4312169312169312,Cnem821 ,215,0.7581395348837209,0.45180722891566266,166,6,199,361,0,38,200,3.33946e-45,372.0
Gene.15243::TRINITY_DN34608_c0_g1_i1-Cluster-6760.11517-9.74951::g.15243::m.15243 Gene.15243::TRINITY_DN34608_c0_g1_i1-Cluster-6760.11517-9.74951::g.15243 ORF type:complete len:426 (+) TRINITY_DN34608_c0_g1_i1-Cluster-6760.11517-9.74951:103-1380(+),426,0.21830985915492956,Cnem943 ,92,0.9782608695652174,0.5268817204301075,93,3,332,424,0,2,91,8.4839e-34,286.0
Gene.6092::TRINITY_DN34768_c6_g1_i1-Cluster-6760.11364-32.5216::g.6092::m.6092 Gene.6092::TRINITY_DN34768_c6_g1_i1-Cluster-6760.11364-32.5216::g.6092 ORF type:complete len:396 (+) TRINITY_DN34768_c6_g1_i1-Cluster-6760.11364-32.5216:101-1288(+),396,0.25,Cnem943 ,92,0.9456521739130435,0.40404040404040403,99,12,290,388,0,3,89,7.27169e-22,201.0
Gene.57::TRINITY_DN34978_c1_g1_i1-Cluster-6760.12808-6.28863::g.57::m.57 Gene.57::TRINITY_DN34978_c1_g1_i1-Cluster-6760.12808-6.28863::g.57 ORF type:5prime_partial len:298 (-) TRINITY_DN34978_c1_g1_i1-Cluster-6760.12808-6.28863:308-1201(-),298,0.6677852348993288,Cnem6176 ,235,0.8936170212765957,0.4714285714285714,210,11,97,295,0,25,234,1.20595e-62,485.0
Gene.4271::TRINITY_DN35222_c5_g1_i6-Cluster-6760.15184-8.60252::g.4271::m.4271 Gene.4271::TRINITY_DN35222_c5_g1_i6-Cluster-6760.15184-8.60252::g.4271 ORF type:complete len:761 (+) TRINITY_DN35222_c5_g1_i6-Cluster-6760.15184-8.60252:727-3009(+),761,0.21813403416557162,Cnem21112 ,174,0.8908045977011494,0.4127906976744186,172,23,547,712,0,3,157,2.96503e-18,184.0
Gene.8967::TRINITY_DN35350_c0_g1_i4-Cluster-6760.22626-18.0364::g.8967::m.8967 Gene.8967::TRINITY_DN35350_c0_g1_i4-Cluster-6760.22626-18.0364::g.8967 ORF type:complete len:226 (+) TRINITY_DN35350_c0_g1_i4-Cluster-6760.22626-18.0364:61-738(+),226,0.6415929203539823,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.9530201342281879,0.3972602739726027,146,5,11,155,0,2,143,3.30707e-33,275.0
Gene.14475::TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139::g.14475::m.14475 Gene.14475::TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139::g.14475 ORF type:5prime_partial len:233 (+) TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139:1-699(+),233,0.9141630901287554,Cnem7508 ,241,0.8796680497925311,0.44,225,25,16,228,0,29,240,1.91744e-59,458.0
Gene.14475::TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139::g.14475::m.14475 Gene.14475::TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139::g.14475 ORF type:5prime_partial len:233 (+) TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139:1-699(+),233,0.9656652360515021,Lsta_ME_v2_idb_71081 Lstag_sfc_20a ,243,0.9176954732510288,0.4008438818565401,237,26,4,228,0,20,242,4.4483e-54,422.0
Gene.14475::TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139::g.14475::m.14475 Gene.14475::TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139::g.14475 ORF type:5prime_partial len:233 (+) TRINITY_DN35431_c1_g1_i2-Cluster-6760.19300-24.2139:1-699(+),233,0.9141630901287554,Lsta_ME_v2_idb_71083 Lstag_sfc_20b ,257,0.8443579766536965,0.3876651982378855,227,24,16,228,0,40,256,4.83885e-50,396.0
Gene.1776::TRINITY_DN35762_c0_g1_i1-Cluster-6760.10180-14.6887::g.1776::m.1776 Gene.1776::TRINITY_DN35762_c0_g1_i1-Cluster-6760.10180-14.6887::g.1776 ORF type:complete len:1099 (+) TRINITY_DN35762_c0_g1_i1-Cluster-6760.10180-14.6887:345-3641(+),1099,0.737943585077343,Cnem63304 ,904,0.9358407079646017,0.4258823529411765,850,43,38,848,0,59,904,0.0,1809.0
Gene.1776::TRINITY_DN35762_c0_g1_i1-Cluster-6760.10180-14.6887::g.1776::m.1776 Gene.1776::TRINITY_DN35762_c0_g1_i1-Cluster-6760.10180-14.6887::g.1776 ORF type:complete len:1099 (+) TRINITY_DN35762_c0_g1_i1-Cluster-6760.10180-14.6887:345-3641(+),1099,0.3039126478616925,Cnem101824 ,418,0.777511961722488,0.36363636363636365,341,23,758,1091,0,1,325,3.99763e-76,637.0
Gene.17771::TRINITY_DN36230_c0_g1_i1-Cluster-6760.28247-8.84303::g.17771::m.17771 Gene.17771::TRINITY_DN36230_c0_g1_i1-Cluster-6760.28247-8.84303::g.17771 ORF type:complete len:642 (-) TRINITY_DN36230_c0_g1_i1-Cluster-6760.28247-8.84303:1768-3693(-),642,0.677570093457944,Cnem572 ,450,0.9644444444444444,0.36486486486486486,444,19,55,489,0,15,448,1.56898e-79,644.0
Gene.20620::TRINITY_DN36238_c0_g1_i1-Cluster-6760.26512-5.00535::g.20620::m.20620 Gene.20620::TRINITY_DN36238_c0_g1_i1-Cluster-6760.26512-5.00535::g.20620 ORF type:complete len:476 (-) TRINITY_DN36238_c0_g1_i1-Cluster-6760.26512-5.00535:1167-2594(-),476,0.5336134453781513,Cnem58150 ,262,0.9618320610687023,0.452755905511811,254,2,51,304,0,1,252,9.09884e-77,596.0
Gene.20620::TRINITY_DN36238_c0_g1_i1-Cluster-6760.26512-5.00535::g.20620::m.20620 Gene.20620::TRINITY_DN36238_c0_g1_i1-Cluster-6760.26512-5.00535::g.20620 ORF type:complete len:476 (-) TRINITY_DN36238_c0_g1_i1-Cluster-6760.26512-5.00535:1167-2594(-),476,0.6008403361344538,Cnem2858 ,314,0.8980891719745223,0.3588850174216028,287,6,129,414,0,2,283,5.7345e-59,481.0
Gene.6253::TRINITY_DN36808_c2_g2_i4-Cluster-6760.21150-95.0163::g.6253::m.6253 Gene.6253::TRINITY_DN36808_c2_g2_i4-Cluster-6760.21150-95.0163::g.6253 ORF type:complete len:450 (-) TRINITY_DN36808_c2_g2_i4-Cluster-6760.21150-95.0163:2497-3846(-),450,0.9688888888888889,Lsta_ME_v2_Tri_206671 Lstag_sfc_32 ,578,0.759515570934256,0.6788154897494305,439,3,14,449,0,14,452,0.0,1522.0
Gene.6253::TRINITY_DN36808_c2_g2_i4-Cluster-6760.21150-95.0163::g.6253::m.6253 Gene.6253::TRINITY_DN36808_c2_g2_i4-Cluster-6760.21150-95.0163::g.6253 ORF type:complete len:450 (-) TRINITY_DN36808_c2_g2_i4-Cluster-6760.21150-95.0163:2497-3846(-),450,0.9644444444444444,Cnem572 ,450,0.9666666666666667,0.6552511415525114,438,7,14,447,0,16,450,0.0,1469.0
Gene.4864::TRINITY_DN36830_c9_g1_i1-Cluster-6760.235-7.3534::g.4864::m.4864 Gene.4864::TRINITY_DN36830_c9_g1_i1-Cluster-6760.235-7.3534::g.4864 ORF type:complete len:551 (+) TRINITY_DN36830_c9_g1_i1-Cluster-6760.235-7.3534:198-1850(+),551,0.26678765880217786,Cnem169764 ,185,0.7945945945945946,0.6666666666666666,147,0,75,221,0,39,185,7.79967e-65,514.0
Gene.12128::TRINITY_DN41542_c0_g1_i1-Cluster-6760.3316-69.6927::g.12128::m.12128 Gene.12128::TRINITY_DN41542_c0_g1_i1-Cluster-6760.3316-69.6927::g.12128 ORF type:5prime_partial len:175 (+) TRINITY_DN41542_c0_g1_i1-Cluster-6760.3316-69.6927:3-527(+),175,0.7828571428571428,Lsta_ME_v2_Tri_255684 Lstag_sfc_4 ,149,0.912751677852349,0.3695652173913043,138,3,32,168,0,5,140,5.49384e-28,235.0
Gene.22485::TRINITY_DN42118_c0_g1_i1-Cluster-6760.15909-2.5048::g.22485::m.22485 Gene.22485::TRINITY_DN42118_c0_g1_i1-Cluster-6760.15909-2.5048::g.22485 ORF type:internal len:876 (+) TRINITY_DN42118_c0_g1_i1-Cluster-6760.15909-2.5048:2-2626(+),875,0.24114285714285713,Cnem58150 ,262,0.7977099236641222,0.44339622641509435,212,4,4,214,0,44,252,2.11413e-54,461.0
Gene.13922::TRINITY_DN55836_c0_g1_i1-Cluster-7800.0-2.04399::g.13922::m.13922 Gene.13922::TRINITY_DN55836_c0_g1_i1-Cluster-7800.0-2.04399::g.13922 ORF type:internal len:162 (-) TRINITY_DN55836_c0_g1_i1-Cluster-7800.0-2.04399:2-484(-),161,0.42857142857142855,Cnem943 ,92,0.75,0.7101449275362319,69,0,93,161,0,1,69,9.0555e-37,288.0
Gene.24913::TRINITY_DN62463_c0_g1_i1-Cluster-8994.0-2.30997::g.24913::m.24913 Gene.24913::TRINITY_DN62463_c0_g1_i1-Cluster-8994.0-2.30997::g.24913 ORF type:5prime_partial len:185 (+) TRINITY_DN62463_c0_g1_i1-Cluster-8994.0-2.30997:3-557(+),185,0.4972972972972973,Cnem943 ,92,1.0,0.6630434782608695,92,0,93,184,0,1,92,3.49851e-49,372.0
