query_info, query_length, query_coverage, subject_def, subject_length, subject_coverage, identity, align_length, gaps, query_start, query_end, query_frame, subject_start, subject_end, expect, score
Gene.4378::comp85826_c0_seq1-Cluster-12725.23316-4.33674::g.4378::m.4378 Gene.4378::comp85826_c0_seq1-Cluster-12725.23316-4.33674::g.4378 ORF type:5prime_partial len:691 (-) comp85826_c0_seq1-Cluster-12725.23316-4.33674:293-2365(-),691,0.08683068017366136,Cnem104312 ,73,0.8493150684931506,0.35384615384615387,65,8,519,578,0,5,66,0.98241,46.0
Gene.13609::comp86423_c0_seq2-Cluster-12725.19902-5.08715::g.13609::m.13609 Gene.13609::comp86423_c0_seq2-Cluster-12725.19902-5.08715::g.13609 ORF type:5prime_partial len:406 (+) comp86423_c0_seq2-Cluster-12725.19902-5.08715:1-1218(+),406,0.2438423645320197,Cnem943 ,92,0.9456521739130435,0.40404040404040403,99,12,300,398,0,3,89,2.30078e-22,204.0
Gene.16572::comp86600_c0_seq3-Cluster-12725.22318-10.0325::g.16572::m.16572 Gene.16572::comp86600_c0_seq3-Cluster-12725.22318-10.0325::g.16572 ORF type:3prime_partial len:405 (-) comp86600_c0_seq3-Cluster-12725.22318-10.0325:1-1212(-),404,0.9826732673267327,Cnem572 ,450,0.8844444444444445,0.6809045226130653,398,1,8,404,0,10,407,0.0,1354.0
Gene.2307::comp87683_c0_seq1-Cluster-12725.15079-22.4478::g.2307::m.2307 Gene.2307::comp87683_c0_seq1-Cluster-12725.15079-22.4478::g.2307 ORF type:complete len:582 (+) comp87683_c0_seq1-Cluster-12725.15079-22.4478:104-1849(+),582,0.8573883161512027,Cnem2668 ,469,0.9040511727078892,0.38779527559055116,508,93,4,502,0,3,426,5.61087e-71,582.0
Gene.8148::comp87843_c0_seq4-Cluster-15900.2-6.10802::g.8148::m.8148 Gene.8148::comp87843_c0_seq4-Cluster-15900.2-6.10802::g.8148 ORF type:5prime_partial len:337 (-) comp87843_c0_seq4-Cluster-15900.2-6.10802:366-1376(-),337,0.6112759643916914,Cnem1323 ,206,0.9805825242718447,0.4320388349514563,206,4,131,336,0,1,202,8.01505e-64,493.0
Gene.1535::comp88290_c0_seq1-Cluster-12725.11070-310.471::g.1535::m.1535 Gene.1535::comp88290_c0_seq1-Cluster-12725.11070-310.471::g.1535 ORF type:5prime_partial len:233 (-) comp88290_c0_seq1-Cluster-12725.11070-310.471:89-787(-),233,0.8884120171673819,Cnem450 ,198,1.0,0.5528846153846154,208,11,26,232,0,1,198,1.02771e-75,561.0
Gene.15543::comp88601_c0_seq1-Cluster-12725.24630-76.7765::g.15543::m.15543 Gene.15543::comp88601_c0_seq1-Cluster-12725.24630-76.7765::g.15543 ORF type:5prime_partial len:438 (-) comp88601_c0_seq1-Cluster-12725.24630-76.7765:2945-4258(-),438,0.9885844748858448,Cnem572 ,450,0.9688888888888889,0.5652173913043478,437,5,3,435,0,15,450,3.83972e-168,1217.0
Gene.2671::comp88741_c0_seq4-Cluster-12725.5128-33.5089::g.2671::m.2671 Gene.2671::comp88741_c0_seq4-Cluster-12725.5128-33.5089::g.2671 ORF type:complete len:259 (+) comp88741_c0_seq4-Cluster-12725.5128-33.5089:245-1021(+),259,0.7760617760617761,Cnem7508 ,241,0.8796680497925311,0.5774647887323944,213,13,55,255,0,29,240,3.12542e-85,631.0
Gene.2671::comp88741_c0_seq4-Cluster-12725.5128-33.5089::g.2671::m.2671 Gene.2671::comp88741_c0_seq4-Cluster-12725.5128-33.5089::g.2671 ORF type:complete len:259 (+) comp88741_c0_seq4-Cluster-12725.5128-33.5089:245-1021(+),259,0.7760617760617761,Lsta_ME_v2_idb_71081 Lstag_sfc_20a ,243,0.8724279835390947,0.568075117370892,213,13,55,255,0,31,242,4.23311e-84,623.0
Gene.2671::comp88741_c0_seq4-Cluster-12725.5128-33.5089::g.2671::m.2671 Gene.2671::comp88741_c0_seq4-Cluster-12725.5128-33.5089::g.2671 ORF type:complete len:259 (+) comp88741_c0_seq4-Cluster-12725.5128-33.5089:245-1021(+),259,0.7027027027027027,Lsta_ME_v2_idb_71083 Lstag_sfc_20b ,257,0.7509727626459144,0.5463917525773195,194,13,74,255,0,64,256,2.8772e-74,560.0
Gene.9946::comp89188_c0_seq2-Cluster-12725.16394-16.567::g.9946::m.9946 Gene.9946::comp89188_c0_seq2-Cluster-12725.16394-16.567::g.9946 ORF type:complete len:363 (+) comp89188_c0_seq2-Cluster-12725.16394-16.567:105-1193(+),363,0.22038567493112948,Cnem943 ,92,0.8913043478260869,0.3902439024390244,82,2,278,357,0,10,91,4.32251e-15,151.0
Gene.11534::comp89383_c0_seq1-Cluster-12725.17886-28.718::g.11534::m.11534 Gene.11534::comp89383_c0_seq1-Cluster-12725.17886-28.718::g.11534 ORF type:5prime_partial len:431 (-) comp89383_c0_seq1-Cluster-12725.17886-28.718:1872-3164(-),431,0.2529002320185615,Cnem943 ,92,1.0,0.3669724770642202,109,17,318,426,0,1,92,4.75369e-20,188.0
Gene.13939::comp89399_c0_seq1-Cluster-12725.27852-26.9897::g.13939::m.13939 Gene.13939::comp89399_c0_seq1-Cluster-12725.27852-26.9897::g.13939 ORF type:5prime_partial len:554 (-) comp89399_c0_seq1-Cluster-12725.27852-26.9897:241-1902(-),554,0.315884476534296,Cnem821 ,215,0.7581395348837209,0.4057142857142857,175,12,163,337,0,38,200,1.75431e-41,356.0
